Iterations,Markets visited,runtimes,population_size
96.0,24.0,1.137713,50.0
96.0,21.0,1.156482,50.0
96.0,21.0,1.119674,50.0
96.0,23.0,1.180936,50.0
96.0,25.0,1.193868,50.0
96.0,20.0,1.131583,50.0
96.0,19.0,1.10489,50.0
114.0,21.0,1.322984,50.0
114.0,21.0,1.342859,50.0
114.0,20.0,1.071719,50.0
114.0,24.0,1.297475,50.0
114.0,22.0,1.427032,50.0
114.0,23.0,1.353102,50.0
114.0,24.0,1.390314,50.0
114.0,22.0,1.349552,50.0
114.0,23.0,1.467125,50.0
114.0,20.0,1.336197,50.0
135.0,22.0,1.612525,50.0
135.0,23.0,1.65639,50.0
135.0,23.0,1.661363,50.0
135.0,23.0,1.448457,50.0
135.0,22.0,1.650322,50.0
135.0,23.0,1.592102,50.0
135.0,22.0,1.396798,50.0
135.0,23.0,1.655148,50.0
135.0,24.0,1.701745,50.0
135.0,21.0,1.619237,50.0
160.0,26.0,2.015119,50.0
160.0,23.0,1.726108,50.0
160.0,23.0,1.976497,50.0
160.0,22.0,1.929585,50.0
160.0,26.0,1.744716,50.0
160.0,25.0,2.030999,50.0
160.0,25.0,1.907121,50.0
160.0,21.0,1.923793,50.0
160.0,22.0,1.937732,50.0
160.0,21.0,1.875757,50.0
190.0,24.0,2.340586,50.0
190.0,22.0,2.344457,50.0
190.0,20.0,2.201887,50.0
190.0,21.0,2.261765,50.0
190.0,23.0,1.96671,50.0
190.0,23.0,2.330749,50.0
190.0,21.0,2.152761,50.0
190.0,21.0,2.205297,50.0
190.0,23.0,2.218945,50.0
190.0,23.0,2.073461,50.0
225.0,22.0,1.912439,50.0
225.0,24.0,2.854765,50.0
225.0,22.0,2.735662,50.0
225.0,24.0,2.790791,50.0
225.0,23.0,2.837264,50.0
225.0,25.0,2.812141,50.0
225.0,25.0,2.905151,50.0
225.0,23.0,2.812937,50.0
225.0,26.0,2.873983,50.0
225.0,23.0,2.816937,50.0
266.0,23.0,3.336937,50.0
266.0,23.0,3.361679,50.0
266.0,24.0,2.871348,50.0
266.0,23.0,3.385042,50.0
266.0,20.0,3.191768,50.0
266.0,24.0,3.385521,50.0
266.0,23.0,3.328702,50.0
266.0,26.0,3.457866,50.0
266.0,25.0,3.337557,50.0
266.0,22.0,3.210263,50.0
315.0,26.0,3.997285,50.0
315.0,23.0,3.986373,50.0
315.0,23.0,3.642215,50.0
315.0,23.0,3.912173,50.0
315.0,22.0,3.465891,50.0
315.0,24.0,3.836576,50.0
315.0,24.0,3.994901,50.0
315.0,23.0,3.659459,50.0
315.0,27.0,3.563214,50.0
315.0,23.0,3.900925,50.0
374.0,23.0,4.591158,50.0
374.0,24.0,4.619125,50.0
374.0,25.0,4.794526,50.0
374.0,25.0,4.741464,50.0
374.0,24.0,4.687761,50.0
374.0,26.0,4.878711,50.0
374.0,25.0,4.820108,50.0
374.0,24.0,4.112953,50.0
374.0,24.0,4.276596,50.0
374.0,23.0,4.665094,50.0
443.0,25.0,5.697423,50.0
443.0,23.0,5.231775,50.0
443.0,25.0,5.758004,50.0
443.0,26.0,5.990187,50.0
443.0,24.0,4.77435,50.0
443.0,24.0,5.573819,50.0
443.0,26.0,5.742413,50.0
443.0,25.0,5.506065,50.0
443.0,25.0,5.754071,50.0
443.0,25.0,5.82379,50.0
524.0,22.0,6.174636,50.0
524.0,25.0,6.669207,50.0
524.0,23.0,6.507853,50.0
524.0,25.0,5.402937,50.0
524.0,25.0,6.733831,50.0
524.0,24.0,6.402359,50.0
524.0,25.0,6.830968,50.0
524.0,25.0,6.366809,50.0
524.0,25.0,6.345097,50.0
524.0,24.0,6.717805,50.0
621.0,25.0,7.468328,50.0
621.0,25.0,7.93297,50.0
621.0,27.0,7.8999,50.0
621.0,26.0,6.643954,50.0
621.0,27.0,8.197077,50.0
621.0,26.0,7.655974,50.0
621.0,25.0,8.013472,50.0
621.0,25.0,7.856227,50.0
621.0,26.0,7.910123,50.0
621.0,23.0,6.995635,50.0
736.0,27.0,9.90067,50.0
736.0,23.0,9.081412,50.0
736.0,25.0,9.57622,50.0
736.0,22.0,8.899079,50.0
736.0,27.0,9.796557,50.0
736.0,26.0,9.091423,50.0
736.0,24.0,8.898879,50.0
736.0,24.0,9.403089,50.0
736.0,24.0,8.997216,50.0
736.0,27.0,9.069047,50.0
871.0,24.0,10.461556,50.0
871.0,24.0,10.710228,50.0
871.0,25.0,10.755714,50.0
871.0,25.0,10.263295,50.0
871.0,24.0,10.939998,50.0
871.0,26.0,11.218023,50.0
871.0,27.0,9.946888,50.0
871.0,24.0,10.963312,50.0
871.0,27.0,11.361808,50.0
871.0,24.0,10.841144,50.0
1032.0,26.0,13.359431,50.0
1032.0,26.0,13.394892,50.0
1032.0,24.0,12.663446,50.0
1032.0,24.0,12.541136,50.0
1032.0,24.0,12.727993,50.0
1032.0,26.0,13.291757,50.0
1032.0,26.0,13.299863,50.0
1032.0,24.0,12.243341,50.0
1032.0,26.0,13.29548,50.0
1032.0,24.0,11.901012,50.0
1223.0,26.0,16.110193,50.0
1223.0,27.0,15.173448,50.0
1223.0,27.0,14.577416,50.0
1223.0,29.0,15.573803,50.0
1223.0,26.0,14.954567,50.0
1223.0,27.0,15.883326,50.0
1223.0,27.0,16.093272,50.0
1223.0,27.0,15.713986,50.0
1223.0,25.0,14.303224,50.0
1223.0,27.0,15.196107,50.0
1448.0,27.0,18.771121,50.0
1448.0,27.0,18.917467,50.0
1448.0,27.0,19.370017,50.0
1448.0,27.0,19.273308,50.0
1448.0,27.0,19.393487,50.0
1448.0,27.0,18.587019,50.0
1448.0,27.0,18.554672,50.0
1448.0,27.0,19.06886,50.0
1448.0,25.0,16.638452,50.0
1448.0,27.0,18.919326,50.0
1715.0,25.0,20.550406,50.0
1715.0,26.0,21.749968,50.0
1715.0,25.0,21.75729,50.0
1715.0,26.0,21.81589,50.0
1715.0,25.0,21.337603,50.0
1715.0,25.0,21.145529,50.0
1715.0,25.0,21.512419,50.0
1715.0,26.0,21.306891,50.0
1715.0,26.0,22.251633,50.0
1715.0,27.0,22.155475,50.0
2032.0,26.0,25.052754,50.0
2032.0,28.0,26.449466,50.0
2032.0,28.0,27.154406,50.0
2032.0,28.0,26.330999,50.0
2032.0,28.0,26.769835,50.0
2032.0,23.0,24.549436,50.0
2032.0,23.0,23.741979,50.0
2032.0,23.0,25.344073,50.0
2032.0,23.0,23.810887,50.0
2032.0,23.0,25.12441,50.0
2407.0,23.0,29.230692,50.0
2407.0,23.0,29.82409,50.0
2407.0,23.0,30.219963,50.0
2407.0,23.0,29.064625,50.0
2407.0,23.0,30.073283,50.0
2407.0,27.0,31.018581,50.0
2407.0,27.0,31.765076,50.0
2407.0,27.0,28.835444,50.0
2407.0,27.0,31.324704,50.0
2407.0,27.0,31.771311,50.0
2851.0,29.0,36.831979,50.0
2851.0,29.0,37.242635,50.0
2851.0,29.0,38.119734,50.0
2851.0,29.0,36.143791,50.0
2851.0,29.0,38.076025,50.0
2851.0,29.0,37.705322,50.0
2851.0,29.0,36.602956,50.0
2851.0,29.0,38.897137,50.0
2851.0,29.0,36.967503,50.0
2851.0,29.0,37.893308,50.0
3377.0,25.0,41.966895,50.0
3377.0,25.0,42.537548,50.0
3377.0,25.0,40.755921,50.0
3377.0,25.0,42.632378,50.0
3377.0,25.0,41.601027,50.0
3377.0,25.0,41.581823,50.0
3377.0,25.0,43.149001,50.0
3377.0,25.0,42.797039,50.0
3377.0,25.0,42.950077,50.0
3377.0,25.0,42.673228,50.0
4000.0,26.0,51.712615,50.0
4000.0,26.0,50.211838,50.0
4000.0,26.0,48.860921,50.0
4000.0,26.0,49.122661,50.0
4000.0,26.0,48.593085,50.0
4000.0,26.0,52.227507,50.0
4000.0,26.0,49.872619,50.0
4000.0,26.0,51.011044,50.0
4000.0,26.0,50.248218,50.0
4000.0,26.0,50.396602,50.0
1.0,16.0,0.017522,100.0
1.0,16.0,0.015224,100.0
1.0,15.0,0.018105,100.0
1.0,15.0,0.023197,100.0
1.0,15.0,0.018696,100.0
1.0,16.0,0.018274,100.0
1.0,17.0,0.018373,100.0
1.0,14.0,0.019685,100.0
1.0,16.0,0.020056,100.0
1.0,16.0,0.01243,100.0
2.0,16.0,0.040237,100.0
2.0,16.0,0.036493,100.0
2.0,17.0,0.034763,100.0
2.0,17.0,0.037456,100.0
2.0,18.0,0.038666,100.0
2.0,16.0,0.036563,100.0
2.0,16.0,0.038269,100.0
2.0,15.0,0.040344,100.0
2.0,16.0,0.041288,100.0
2.0,16.0,0.03225,100.0
3.0,16.0,0.061828,100.0
3.0,16.0,0.063456,100.0
3.0,17.0,0.057662,100.0
3.0,18.0,0.059216,100.0
3.0,17.0,0.064436,100.0
3.0,16.0,0.061401,100.0
3.0,18.0,0.059218,100.0
3.0,17.0,0.063831,100.0
3.0,17.0,0.059693,100.0
3.0,17.0,0.059451,100.0
4.0,17.0,0.077243,100.0
4.0,16.0,0.082387,100.0
4.0,17.0,0.083695,100.0
4.0,17.0,0.075488,100.0
4.0,17.0,0.073938,100.0
4.0,16.0,0.082373,100.0
4.0,17.0,0.084442,100.0
4.0,17.0,0.082106,100.0
4.0,17.0,0.083745,100.0
4.0,17.0,0.079974,100.0
5.0,18.0,0.099615,100.0
5.0,17.0,0.098872,100.0
5.0,18.0,0.102638,100.0
5.0,19.0,0.099084,100.0
5.0,17.0,0.102276,100.0
5.0,18.0,0.112659,100.0
5.0,18.0,0.101893,100.0
5.0,17.0,0.102529,100.0
5.0,16.0,0.094387,100.0
5.0,17.0,0.099712,100.0
6.0,18.0,0.130426,100.0
6.0,18.0,0.121634,100.0
6.0,19.0,0.130127,100.0
6.0,18.0,0.125601,100.0
6.0,17.0,0.127023,100.0
6.0,18.0,0.119397,100.0
6.0,17.0,0.12153,100.0
6.0,18.0,0.122827,100.0
6.0,17.0,0.120147,100.0
6.0,18.0,0.128587,100.0
7.0,18.0,0.153991,100.0
7.0,17.0,0.137881,100.0
7.0,18.0,0.139757,100.0
7.0,18.0,0.141488,100.0
7.0,18.0,0.139638,100.0
7.0,19.0,0.143051,100.0
7.0,18.0,0.152892,100.0
7.0,18.0,0.151093,100.0
7.0,18.0,0.14855,100.0
7.0,18.0,0.147812,100.0
9.0,17.0,0.193319,100.0
9.0,18.0,0.174068,100.0
9.0,18.0,0.194765,100.0
9.0,18.0,0.183528,100.0
9.0,19.0,0.182536,100.0
9.0,18.0,0.198545,100.0
9.0,20.0,0.200144,100.0
9.0,19.0,0.157864,100.0
9.0,18.0,0.184146,100.0
9.0,19.0,0.18715,100.0
10.0,18.0,0.204059,100.0
10.0,19.0,0.2137,100.0
10.0,18.0,0.215938,100.0
10.0,18.0,0.219624,100.0
10.0,19.0,0.223889,100.0
10.0,17.0,0.219866,100.0
10.0,19.0,0.221874,100.0
10.0,18.0,0.173896,100.0
10.0,19.0,0.202075,100.0
10.0,19.0,0.216067,100.0
12.0,20.0,0.252943,100.0
12.0,19.0,0.244717,100.0
12.0,19.0,0.256613,100.0
12.0,19.0,0.185794,100.0
12.0,18.0,0.253133,100.0
12.0,19.0,0.244065,100.0
12.0,19.0,0.259878,100.0
12.0,19.0,0.26687,100.0
12.0,19.0,0.248664,100.0
12.0,19.0,0.246062,100.0
15.0,19.0,0.309446,100.0
15.0,18.0,0.318342,100.0
15.0,21.0,0.304722,100.0
15.0,19.0,0.320595,100.0
15.0,20.0,0.318468,100.0
15.0,20.0,0.227508,100.0
15.0,19.0,0.32781,100.0
15.0,19.0,0.313201,100.0
15.0,19.0,0.317204,100.0
15.0,19.0,0.322586,100.0
17.0,21.0,0.39466,100.0
17.0,19.0,0.374981,100.0
17.0,20.0,0.371439,100.0
17.0,20.0,0.378096,100.0
17.0,20.0,0.263282,100.0
17.0,19.0,0.347418,100.0
17.0,18.0,0.358875,100.0
17.0,21.0,0.37739,100.0
17.0,22.0,0.359641,100.0
17.0,19.0,0.366073,100.0
21.0,19.0,0.442493,100.0
21.0,20.0,0.446904,100.0
21.0,21.0,0.444077,100.0
21.0,20.0,0.455744,100.0
21.0,21.0,0.29053,100.0
21.0,21.0,0.468206,100.0
21.0,20.0,0.441652,100.0
21.0,19.0,0.437936,100.0
21.0,22.0,0.460452,100.0
21.0,20.0,0.471967,100.0
24.0,21.0,0.534101,100.0
24.0,20.0,0.541431,100.0
24.0,21.0,0.543832,100.0
24.0,20.0,0.545554,100.0
24.0,22.0,0.520973,100.0
24.0,20.0,0.535421,100.0
24.0,22.0,0.529949,100.0
24.0,20.0,0.322791,100.0
24.0,21.0,0.507521,100.0
24.0,21.0,0.520862,100.0
29.0,21.0,0.450212,100.0
29.0,22.0,0.638582,100.0
29.0,24.0,0.66382,100.0
29.0,19.0,0.630326,100.0
29.0,23.0,0.642079,100.0
29.0,22.0,0.557416,100.0
29.0,20.0,0.615936,100.0
29.0,20.0,0.653852,100.0
29.0,23.0,0.665272,100.0
29.0,20.0,0.633055,100.0
34.0,19.0,0.752,100.0
34.0,22.0,0.766169,100.0
34.0,21.0,0.769528,100.0
34.0,22.0,0.754853,100.0
34.0,23.0,0.749659,100.0
34.0,22.0,0.810682,100.0
34.0,22.0,0.752673,100.0
34.0,22.0,0.749414,100.0
34.0,22.0,0.758403,100.0
34.0,22.0,0.818284,100.0
41.0,24.0,0.917887,100.0
41.0,22.0,0.887806,100.0
41.0,20.0,0.971991,100.0
41.0,21.0,0.933581,100.0
41.0,21.0,0.741031,100.0
41.0,22.0,0.948404,100.0
41.0,24.0,0.970926,100.0
41.0,21.0,0.909733,100.0
41.0,26.0,1.056601,100.0
41.0,23.0,0.937645,100.0
49.0,23.0,1.027106,100.0
49.0,23.0,1.124517,100.0
49.0,22.0,1.09553,100.0
49.0,21.0,1.108196,100.0
49.0,21.0,1.064508,100.0
49.0,21.0,0.957096,100.0
49.0,25.0,0.815031,100.0
49.0,23.0,1.099978,100.0
49.0,22.0,1.124693,100.0
49.0,23.0,1.114574,100.0
58.0,24.0,1.332034,100.0
58.0,22.0,1.360341,100.0
58.0,22.0,1.324231,100.0
58.0,24.0,1.436001,100.0
58.0,23.0,1.335467,100.0
58.0,24.0,1.358505,100.0
58.0,21.0,1.402384,100.0
58.0,21.0,1.272789,100.0
58.0,23.0,1.380765,100.0
58.0,23.0,1.374414,100.0
68.0,23.0,1.597314,100.0
68.0,23.0,1.423469,100.0
68.0,26.0,1.600867,100.0
68.0,23.0,1.436983,100.0
68.0,23.0,1.566752,100.0
68.0,26.0,1.642603,100.0
68.0,22.0,1.329025,100.0
68.0,24.0,1.758693,100.0
68.0,25.0,1.582192,100.0
68.0,22.0,1.570685,100.0
81.0,21.0,1.884886,100.0
81.0,24.0,1.977982,100.0
81.0,22.0,1.859647,100.0
81.0,25.0,1.966869,100.0
81.0,25.0,1.693904,100.0
81.0,23.0,1.563236,100.0
81.0,20.0,1.824034,100.0
81.0,25.0,1.9975,100.0
81.0,23.0,1.894408,100.0
81.0,24.0,1.938215,100.0
96.0,24.0,2.252703,100.0
96.0,21.0,2.214023,100.0
96.0,24.0,2.289207,100.0
96.0,22.0,2.294036,100.0
96.0,21.0,2.169187,100.0
96.0,25.0,2.324079,100.0
96.0,25.0,2.311041,100.0
96.0,23.0,1.817337,100.0
96.0,26.0,2.375224,100.0
96.0,25.0,2.297372,100.0
114.0,24.0,2.848157,100.0
114.0,22.0,2.549344,100.0
114.0,25.0,2.840083,100.0
114.0,23.0,2.634029,100.0
114.0,25.0,2.522446,100.0
114.0,23.0,2.814519,100.0
114.0,25.0,2.820058,100.0
114.0,24.0,2.451583,100.0
114.0,23.0,2.757826,100.0
114.0,25.0,2.790131,100.0
135.0,24.0,3.323302,100.0
135.0,22.0,3.160326,100.0
135.0,21.0,3.1717,100.0
135.0,26.0,3.210515,100.0
135.0,26.0,3.298485,100.0
135.0,23.0,3.237888,100.0
135.0,25.0,3.010845,100.0
135.0,28.0,2.885008,100.0
135.0,23.0,3.364538,100.0
135.0,25.0,3.373527,100.0
160.0,26.0,3.54923,100.0
160.0,27.0,3.998989,100.0
160.0,25.0,3.914996,100.0
160.0,25.0,3.929762,100.0
160.0,23.0,3.841832,100.0
160.0,27.0,3.981928,100.0
160.0,23.0,3.768554,100.0
160.0,26.0,4.048011,100.0
160.0,23.0,3.848705,100.0
160.0,27.0,4.056076,100.0
190.0,26.0,4.888511,100.0
190.0,24.0,4.53728,100.0
190.0,26.0,4.45288,100.0
190.0,24.0,4.517777,100.0
190.0,23.0,4.632888,100.0
190.0,22.0,4.369217,100.0
190.0,26.0,4.682112,100.0
190.0,24.0,4.19089,100.0
190.0,24.0,4.654898,100.0
190.0,27.0,4.728079,100.0
225.0,27.0,5.654726,100.0
225.0,24.0,4.754179,100.0
225.0,26.0,5.382721,100.0
225.0,24.0,5.572476,100.0
225.0,23.0,5.502678,100.0
225.0,25.0,5.597677,100.0
225.0,25.0,5.526247,100.0
225.0,24.0,4.948841,100.0
225.0,26.0,5.629151,100.0
225.0,22.0,5.233046,100.0
266.0,27.0,6.727556,100.0
266.0,24.0,6.608992,100.0
266.0,26.0,6.224863,100.0
266.0,25.0,6.418632,100.0
266.0,26.0,6.505167,100.0
266.0,23.0,6.561228,100.0
266.0,25.0,6.386464,100.0
266.0,24.0,6.280033,100.0
266.0,25.0,6.671811,100.0
266.0,24.0,6.372379,100.0
315.0,26.0,7.879554,100.0
315.0,26.0,7.895627,100.0
315.0,25.0,7.224238,100.0
315.0,25.0,7.90978,100.0
315.0,24.0,7.863603,100.0
315.0,26.0,7.012839,100.0
315.0,28.0,8.18018,100.0
315.0,25.0,8.015501,100.0
315.0,25.0,7.979908,100.0
315.0,25.0,7.447697,100.0
374.0,26.0,9.508829,100.0
374.0,24.0,9.427144,100.0
374.0,25.0,9.481796,100.0
374.0,27.0,9.785796,100.0
374.0,26.0,9.600344,100.0
374.0,24.0,8.851231,100.0
374.0,27.0,9.159312,100.0
374.0,27.0,9.143031,100.0
374.0,23.0,8.995545,100.0
374.0,23.0,8.832632,100.0
443.0,25.0,9.838845,100.0
443.0,26.0,11.577827,100.0
443.0,25.0,10.401585,100.0
443.0,26.0,11.420138,100.0
443.0,25.0,11.304277,100.0
443.0,24.0,10.444692,100.0
443.0,25.0,9.954015,100.0
443.0,25.0,10.745244,100.0
443.0,26.0,11.364328,100.0
443.0,25.0,11.030129,100.0
524.0,27.0,12.068223,100.0
524.0,25.0,13.556937,100.0
524.0,26.0,13.357171,100.0
524.0,29.0,14.034353,100.0
524.0,28.0,13.929031,100.0
524.0,25.0,12.540582,100.0
524.0,26.0,13.59368,100.0
524.0,27.0,13.64111,100.0
524.0,25.0,12.753638,100.0
524.0,26.0,13.348608,100.0
621.0,28.0,15.830136,100.0
621.0,30.0,15.91525,100.0
621.0,25.0,15.839283,100.0
621.0,26.0,15.380285,100.0
621.0,24.0,15.254364,100.0
621.0,25.0,15.1698,100.0
621.0,28.0,16.285839,100.0
621.0,27.0,15.793557,100.0
621.0,30.0,17.024899,100.0
621.0,24.0,14.686601,100.0
736.0,24.0,17.577409,100.0
736.0,25.0,18.502686,100.0
736.0,27.0,18.553857,100.0
736.0,24.0,17.638761,100.0
736.0,28.0,19.790559,100.0
736.0,28.0,18.974001,100.0
736.0,26.0,18.46731,100.0
736.0,26.0,19.490388,100.0
736.0,26.0,17.483333,100.0
736.0,28.0,19.097419,100.0
871.0,24.0,21.544084,100.0
871.0,26.0,22.138966,100.0
871.0,26.0,22.840563,100.0
871.0,26.0,21.431564,100.0
871.0,28.0,22.463976,100.0
871.0,28.0,21.221733,100.0
871.0,26.0,22.916862,100.0
871.0,28.0,22.766801,100.0
871.0,26.0,21.960318,100.0
871.0,26.0,20.802598,100.0
1032.0,28.0,27.066341,100.0
1032.0,27.0,26.183554,100.0
1032.0,26.0,26.207239,100.0
1032.0,26.0,25.281202,100.0
1032.0,26.0,24.047298,100.0
1032.0,29.0,27.299048,100.0
1032.0,28.0,27.454194,100.0
1032.0,25.0,26.391053,100.0
1032.0,28.0,27.705997,100.0
1032.0,29.0,27.535534,100.0
1223.0,24.0,30.127741,100.0
1223.0,29.0,32.358795,100.0
1223.0,29.0,32.136311,100.0
1223.0,29.0,32.774901,100.0
1223.0,24.0,28.922936,100.0
1223.0,29.0,32.146003,100.0
1223.0,29.0,33.212542,100.0
1223.0,26.0,31.660587,100.0
1223.0,27.0,31.160247,100.0
1223.0,27.0,30.229703,100.0
1448.0,26.0,38.049684,100.0
1448.0,27.0,36.742748,100.0
1448.0,29.0,37.732575,100.0
1448.0,27.0,38.011161,100.0
