Iterations,Markets visited,runtimes,population_size
9.0,9.0,0.105484,50.0
9.0,8.0,0.107211,50.0
9.0,9.0,0.110436,50.0
9.0,9.0,0.110191,50.0
9.0,8.0,0.113132,50.0
9.0,8.0,0.103714,50.0
9.0,8.0,0.089285,50.0
9.0,8.0,0.101082,50.0
10.0,9.0,0.128759,50.0
10.0,9.0,0.118231,50.0
10.0,9.0,0.123482,50.0
10.0,9.0,0.122989,50.0
10.0,9.0,0.1102,50.0
10.0,9.0,0.114192,50.0
10.0,9.0,0.120469,50.0
10.0,8.0,0.112329,50.0
10.0,8.0,0.118246,50.0
10.0,9.0,0.123301,50.0
12.0,9.0,0.138791,50.0
12.0,9.0,0.140523,50.0
12.0,10.0,0.153073,50.0
12.0,8.0,0.116985,50.0
12.0,9.0,0.14602,50.0
12.0,10.0,0.15123,50.0
12.0,9.0,0.13395,50.0
12.0,10.0,0.158935,50.0
12.0,10.0,0.110104,50.0
12.0,11.0,0.144181,50.0
15.0,9.0,0.188426,50.0
15.0,8.0,0.18014,50.0
15.0,9.0,0.18459,50.0
15.0,9.0,0.178013,50.0
15.0,11.0,0.175967,50.0
15.0,9.0,0.177332,50.0
15.0,8.0,0.177529,50.0
15.0,8.0,0.177674,50.0
15.0,10.0,0.182627,50.0
15.0,9.0,0.186564,50.0
17.0,10.0,0.212751,50.0
17.0,9.0,0.209804,50.0
17.0,9.0,0.213325,50.0
17.0,8.0,0.167025,50.0
17.0,10.0,0.207275,50.0
17.0,10.0,0.204637,50.0
17.0,9.0,0.231042,50.0
17.0,10.0,0.212231,50.0
17.0,10.0,0.203512,50.0
17.0,11.0,0.193297,50.0
21.0,10.0,0.2633,50.0
21.0,11.0,0.266127,50.0
21.0,10.0,0.257517,50.0
21.0,11.0,0.212995,50.0
21.0,9.0,0.244954,50.0
21.0,11.0,0.259976,50.0
21.0,10.0,0.259979,50.0
21.0,11.0,0.256162,50.0
21.0,8.0,0.256458,50.0
21.0,9.0,0.256376,50.0
24.0,11.0,0.306,50.0
24.0,10.0,0.298221,50.0
24.0,9.0,0.285303,50.0
24.0,11.0,0.288074,50.0
24.0,9.0,0.209665,50.0
24.0,10.0,0.285829,50.0
24.0,10.0,0.305018,50.0
24.0,10.0,0.310176,50.0
24.0,10.0,0.295414,50.0
24.0,9.0,0.29494,50.0
29.0,9.0,0.236762,50.0
29.0,11.0,0.355974,50.0
29.0,11.0,0.359482,50.0
29.0,10.0,0.363986,50.0
29.0,9.0,0.340624,50.0
29.0,9.0,0.354023,50.0
29.0,11.0,0.350873,50.0
29.0,10.0,0.362484,50.0
29.0,10.0,0.359704,50.0
29.0,8.0,0.351662,50.0
34.0,8.0,0.40386,50.0
34.0,9.0,0.415559,50.0
34.0,10.0,0.37295,50.0
34.0,11.0,0.427721,50.0
34.0,9.0,0.427463,50.0
34.0,10.0,0.42713,50.0
34.0,9.0,0.42597,50.0
34.0,9.0,0.408918,50.0
34.0,11.0,0.431193,50.0
34.0,10.0,0.430732,50.0
41.0,11.0,0.500555,50.0
41.0,10.0,0.348122,50.0
41.0,9.0,0.467,50.0
41.0,8.0,0.499932,50.0
41.0,12.0,0.514549,50.0
41.0,11.0,0.51938,50.0
41.0,10.0,0.513522,50.0
41.0,8.0,0.486785,50.0
41.0,12.0,0.518912,50.0
41.0,10.0,0.49366,50.0
49.0,10.0,0.603354,50.0
49.0,11.0,0.610212,50.0
49.0,11.0,0.607164,50.0
49.0,11.0,0.52815,50.0
49.0,9.0,0.575248,50.0
49.0,11.0,0.618535,50.0
49.0,10.0,0.625828,50.0
49.0,12.0,0.629315,50.0
49.0,9.0,0.53461,50.0
49.0,10.0,0.608384,50.0
58.0,10.0,0.611702,50.0
58.0,10.0,0.630716,50.0
58.0,11.0,0.738794,50.0
58.0,9.0,0.726297,50.0
58.0,10.0,0.723316,50.0
58.0,9.0,0.708243,50.0
58.0,10.0,0.725633,50.0
58.0,10.0,0.72477,50.0
58.0,10.0,0.757064,50.0
58.0,11.0,0.705284,50.0
68.0,10.0,0.839514,50.0
68.0,11.0,0.850934,50.0
68.0,9.0,0.856096,50.0
68.0,11.0,0.85186,50.0
68.0,11.0,0.833172,50.0
68.0,9.0,0.885182,50.0
68.0,10.0,0.681171,50.0
68.0,12.0,0.860974,50.0
68.0,10.0,0.634733,50.0
68.0,10.0,0.892533,50.0
81.0,10.0,1.004403,50.0
81.0,12.0,1.017854,50.0
81.0,12.0,1.045592,50.0
81.0,9.0,0.979742,50.0
81.0,10.0,1.00492,50.0
81.0,11.0,1.089836,50.0
81.0,10.0,0.677576,50.0
81.0,9.0,0.987194,50.0
81.0,10.0,0.992187,50.0
81.0,11.0,1.027228,50.0
96.0,10.0,1.170647,50.0
96.0,9.0,1.177778,50.0
96.0,10.0,1.184572,50.0
96.0,9.0,1.209682,50.0
96.0,10.0,1.250786,50.0
96.0,10.0,0.976997,50.0
96.0,11.0,1.268874,50.0
96.0,10.0,1.194221,50.0
96.0,10.0,1.181863,50.0
96.0,11.0,1.186149,50.0
114.0,10.0,1.437226,50.0
114.0,9.0,1.102564,50.0
114.0,9.0,1.390709,50.0
114.0,10.0,1.3871,50.0
114.0,9.0,1.411214,50.0
114.0,13.0,1.589696,50.0
114.0,11.0,1.530216,50.0
114.0,9.0,1.336672,50.0
114.0,10.0,1.446917,50.0
114.0,9.0,1.46267,50.0
135.0,11.0,1.720196,50.0
135.0,11.0,1.674416,50.0
135.0,11.0,1.711644,50.0
135.0,11.0,1.760358,50.0
135.0,10.0,1.439074,50.0
135.0,11.0,1.717334,50.0
135.0,9.0,1.60649,50.0
135.0,10.0,1.639041,50.0
135.0,9.0,1.648239,50.0
135.0,10.0,1.68354,50.0
160.0,10.0,1.869976,50.0
160.0,11.0,2.065695,50.0
160.0,12.0,2.046064,50.0
160.0,10.0,1.967118,50.0
160.0,10.0,1.949262,50.0
160.0,10.0,2.02919,50.0
160.0,10.0,2.007351,50.0
160.0,11.0,2.100282,50.0
160.0,10.0,2.029454,50.0
160.0,10.0,1.97818,50.0
190.0,12.0,2.080021,50.0
190.0,10.0,2.351057,50.0
190.0,9.0,2.449016,50.0
190.0,11.0,2.343036,50.0
190.0,10.0,2.401915,50.0
190.0,10.0,2.384212,50.0
190.0,10.0,1.994905,50.0
190.0,10.0,2.344149,50.0
190.0,10.0,2.333955,50.0
190.0,10.0,2.178255,50.0
225.0,12.0,2.928477,50.0
225.0,9.0,2.781976,50.0
225.0,12.0,2.769308,50.0
225.0,10.0,2.735803,50.0
225.0,10.0,2.762112,50.0
225.0,12.0,2.857664,50.0
225.0,9.0,2.853493,50.0
225.0,9.0,2.681442,50.0
225.0,12.0,2.897448,50.0
225.0,10.0,2.9741,50.0
266.0,11.0,2.950212,50.0
266.0,10.0,3.417911,50.0
266.0,9.0,3.283943,50.0
266.0,11.0,3.04372,50.0
266.0,10.0,3.076822,50.0
266.0,12.0,3.423941,50.0
266.0,9.0,3.176256,50.0
266.0,12.0,3.299978,50.0
266.0,9.0,3.196437,50.0
266.0,11.0,3.318477,50.0
315.0,11.0,3.734801,50.0
315.0,12.0,4.130867,50.0
315.0,9.0,4.041961,50.0
315.0,11.0,3.64755,50.0
315.0,11.0,3.999832,50.0
315.0,12.0,4.198233,50.0
315.0,11.0,3.939473,50.0
315.0,11.0,4.044902,50.0
315.0,10.0,3.322902,50.0
315.0,11.0,3.869544,50.0
374.0,11.0,4.886059,50.0
374.0,11.0,4.46855,50.0
374.0,11.0,4.742679,50.0
374.0,10.0,4.684045,50.0
374.0,11.0,4.239296,50.0
374.0,8.0,4.557574,50.0
374.0,12.0,4.865266,50.0
374.0,11.0,4.084633,50.0
374.0,10.0,4.629902,50.0
374.0,9.0,4.764811,50.0
443.0,12.0,5.193116,50.0
443.0,10.0,5.444892,50.0
443.0,11.0,5.632753,50.0
443.0,10.0,5.559638,50.0
443.0,11.0,5.569445,50.0
443.0,11.0,5.597217,50.0
443.0,11.0,5.283443,50.0
443.0,11.0,5.67932,50.0
443.0,12.0,5.810292,50.0
443.0,9.0,5.434064,50.0
524.0,10.0,6.462481,50.0
524.0,10.0,6.53558,50.0
524.0,12.0,6.609731,50.0
524.0,12.0,6.740055,50.0
524.0,11.0,6.809912,50.0
524.0,12.0,6.00702,50.0
524.0,10.0,6.049618,50.0
524.0,11.0,6.612772,50.0
524.0,12.0,6.575023,50.0
524.0,12.0,5.996176,50.0
621.0,11.0,7.875027,50.0
621.0,12.0,7.607794,50.0
621.0,11.0,7.536125,50.0
621.0,11.0,7.895707,50.0
621.0,11.0,7.882113,50.0
621.0,11.0,7.980519,50.0
621.0,11.0,7.379288,50.0
621.0,11.0,8.190037,50.0
621.0,10.0,6.943083,50.0
621.0,10.0,7.722665,50.0
736.0,10.0,9.121127,50.0
736.0,12.0,9.453,50.0
736.0,11.0,9.336004,50.0
736.0,10.0,7.962796,50.0
736.0,11.0,9.430165,50.0
736.0,11.0,9.281612,50.0
736.0,10.0,9.223913,50.0
736.0,11.0,9.106852,50.0
736.0,11.0,8.883887,50.0
736.0,11.0,9.306247,50.0
871.0,11.0,11.15338,50.0
871.0,9.0,10.83957,50.0
871.0,12.0,11.090061,50.0
871.0,12.0,11.301681,50.0
871.0,12.0,11.246607,50.0
871.0,12.0,11.248434,50.0
871.0,11.0,10.777799,50.0
871.0,11.0,9.818619,50.0
871.0,11.0,10.527726,50.0
871.0,10.0,9.906885,50.0
1032.0,11.0,13.062712,50.0
1032.0,11.0,13.075442,50.0
1032.0,11.0,12.469982,50.0
1032.0,11.0,13.173449,50.0
1032.0,12.0,13.28913,50.0
1032.0,12.0,13.27833,50.0
1032.0,11.0,12.519348,50.0
1032.0,11.0,12.996978,50.0
1032.0,12.0,13.341251,50.0
1032.0,11.0,11.744922,50.0
1223.0,12.0,15.775985,50.0
1223.0,11.0,15.357906,50.0
1223.0,11.0,15.241842,50.0
1223.0,10.0,14.665059,50.0
1223.0,12.0,15.635606,50.0
1223.0,10.0,15.230663,50.0
1223.0,10.0,15.268149,50.0
1223.0,11.0,15.523535,50.0
1223.0,11.0,15.549347,50.0
1223.0,11.0,14.482668,50.0
1448.0,10.0,18.163989,50.0
1448.0,11.0,18.352762,50.0
1448.0,10.0,17.707468,50.0
1448.0,11.0,18.223994,50.0
1448.0,11.0,17.70617,50.0
1448.0,10.0,18.361778,50.0
1448.0,11.0,17.10094,50.0
1448.0,10.0,17.90012,50.0
1448.0,10.0,18.014959,50.0
1448.0,10.0,16.450322,50.0
1715.0,10.0,21.376785,50.0
1715.0,10.0,21.628579,50.0
1715.0,10.0,21.242814,50.0
1715.0,10.0,21.38605,50.0
1715.0,10.0,21.238356,50.0
1715.0,10.0,21.251084,50.0
1715.0,10.0,19.844221,50.0
1715.0,10.0,21.570427,50.0
1715.0,10.0,21.512781,50.0
1715.0,10.0,21.30766,50.0
2032.0,10.0,24.679415,50.0
2032.0,10.0,24.374428,50.0
2032.0,10.0,23.991641,50.0
2032.0,10.0,22.895999,50.0
2032.0,10.0,24.417688,50.0
2032.0,11.0,25.494675,50.0
2032.0,11.0,25.732278,50.0
2032.0,11.0,24.368934,50.0
2032.0,11.0,25.677695,50.0
2032.0,11.0,25.028449,50.0
2407.0,11.0,29.498734,50.0
2407.0,11.0,29.688569,50.0
2407.0,10.0,29.71741,50.0
2407.0,10.0,29.025106,50.0
2407.0,11.0,30.39907,50.0
2407.0,11.0,29.761016,50.0
2407.0,10.0,28.664135,50.0
2407.0,11.0,29.420888,50.0
2407.0,10.0,27.712562,50.0
2407.0,10.0,29.07438,50.0
2851.0,14.0,37.302502,50.0
2851.0,14.0,37.310435,50.0
2851.0,14.0,35.254509,50.0
2851.0,14.0,37.296071,50.0
2851.0,14.0,37.366625,50.0
2851.0,14.0,36.094232,50.0
2851.0,14.0,37.525993,50.0
2851.0,14.0,35.579123,50.0
2851.0,14.0,35.512076,50.0
2851.0,14.0,35.788106,50.0
3377.0,11.0,42.685669,50.0
3377.0,11.0,41.697023,50.0
3377.0,11.0,41.95083,50.0
3377.0,11.0,42.821384,50.0
3377.0,11.0,42.572222,50.0
3377.0,12.0,43.874086,50.0
3377.0,12.0,44.281469,50.0
3377.0,12.0,43.720949,50.0
3377.0,12.0,43.648808,50.0
3377.0,12.0,44.566243,50.0
4000.0,12.0,51.92467,50.0
4000.0,12.0,52.196986,50.0
4000.0,12.0,52.517975,50.0
4000.0,12.0,52.538583,50.0
4000.0,12.0,50.523596,50.0
4000.0,12.0,51.250485,50.0
4000.0,12.0,50.595254,50.0
4000.0,12.0,51.508002,50.0
4000.0,12.0,52.566112,50.0
4000.0,12.0,50.778761,50.0
1.0,8.0,0.019377,100.0
1.0,8.0,0.02198,100.0
1.0,8.0,0.023603,100.0
1.0,9.0,0.019776,100.0
1.0,8.0,0.023091,100.0
1.0,8.0,0.025058,100.0
1.0,6.0,0.025832,100.0
1.0,7.0,0.015703,100.0
1.0,8.0,0.022964,100.0
1.0,9.0,0.022788,100.0
2.0,7.0,0.040953,100.0
2.0,8.0,0.047132,100.0
2.0,8.0,0.044477,100.0
2.0,8.0,0.046429,100.0
2.0,8.0,0.048111,100.0
2.0,8.0,0.045626,100.0
2.0,8.0,0.045376,100.0
2.0,8.0,0.054333,100.0
2.0,7.0,0.050295,100.0
2.0,8.0,0.046277,100.0
3.0,8.0,0.072322,100.0
3.0,9.0,0.072788,100.0
3.0,9.0,0.077616,100.0
3.0,9.0,0.06999,100.0
3.0,10.0,0.077281,100.0
3.0,8.0,0.075998,100.0
3.0,8.0,0.072718,100.0
3.0,9.0,0.073436,100.0
3.0,8.0,0.068636,100.0
3.0,8.0,0.072679,100.0
4.0,8.0,0.101233,100.0
4.0,8.0,0.09935,100.0
4.0,8.0,0.104961,100.0
4.0,8.0,0.10043,100.0
4.0,9.0,0.099072,100.0
4.0,9.0,0.096559,100.0
4.0,9.0,0.104713,100.0
4.0,9.0,0.103631,100.0
4.0,8.0,0.084637,100.0
4.0,8.0,0.100497,100.0
5.0,10.0,0.123881,100.0
5.0,9.0,0.117882,100.0
5.0,9.0,0.104941,100.0
5.0,9.0,0.121017,100.0
5.0,10.0,0.129404,100.0
5.0,8.0,0.12516,100.0
5.0,8.0,0.120174,100.0
5.0,9.0,0.110269,100.0
5.0,9.0,0.121634,100.0
5.0,9.0,0.127512,100.0
6.0,8.0,0.153215,100.0
6.0,9.0,0.142549,100.0
6.0,9.0,0.14379,100.0
6.0,9.0,0.147417,100.0
6.0,8.0,0.139173,100.0
6.0,8.0,0.145704,100.0
6.0,9.0,0.145375,100.0
6.0,8.0,0.144677,100.0
6.0,9.0,0.116435,100.0
6.0,9.0,0.145415,100.0
7.0,10.0,0.177241,100.0
7.0,9.0,0.169804,100.0
7.0,9.0,0.176614,100.0
7.0,9.0,0.194325,100.0
7.0,8.0,0.152693,100.0
7.0,9.0,0.18181,100.0
7.0,8.0,0.171325,100.0
7.0,9.0,0.136659,100.0
7.0,9.0,0.179372,100.0
7.0,10.0,0.186198,100.0
9.0,9.0,0.277469,100.0
9.0,9.0,0.24203,100.0
9.0,9.0,0.244534,100.0
9.0,9.0,0.232603,100.0
9.0,9.0,0.198037,100.0
9.0,8.0,0.263104,100.0
9.0,9.0,0.1796,100.0
9.0,10.0,0.326035,100.0
9.0,9.0,0.22302,100.0
9.0,9.0,0.218123,100.0
10.0,10.0,0.260685,100.0
10.0,10.0,0.274965,100.0
10.0,10.0,0.255014,100.0
10.0,9.0,0.246293,100.0
10.0,9.0,0.240976,100.0
10.0,9.0,0.250367,100.0
10.0,9.0,0.25704,100.0
10.0,10.0,0.247189,100.0
10.0,9.0,0.269098,100.0
10.0,10.0,0.256524,100.0
12.0,9.0,0.274406,100.0
12.0,10.0,0.267616,100.0
12.0,9.0,0.297541,100.0
12.0,10.0,0.307701,100.0
12.0,9.0,0.204152,100.0
12.0,10.0,0.308005,100.0
12.0,10.0,0.299854,100.0
12.0,10.0,0.300666,100.0
12.0,9.0,0.310883,100.0
12.0,10.0,0.314838,100.0
15.0,9.0,0.382476,100.0
15.0,10.0,0.324485,100.0
15.0,11.0,0.383288,100.0
15.0,10.0,0.372026,100.0
15.0,9.0,0.373497,100.0
15.0,10.0,0.384822,100.0
15.0,9.0,0.325709,100.0
15.0,9.0,0.386198,100.0
15.0,10.0,0.38961,100.0
15.0,10.0,0.40123,100.0
17.0,11.0,0.442132,100.0
17.0,9.0,0.430945,100.0
17.0,10.0,0.442555,100.0
17.0,9.0,0.424158,100.0
17.0,10.0,0.427833,100.0
17.0,10.0,0.410939,100.0
17.0,11.0,0.425861,100.0
17.0,9.0,0.430073,100.0
17.0,10.0,0.300415,100.0
17.0,10.0,0.436755,100.0
21.0,11.0,0.535741,100.0
21.0,10.0,0.532151,100.0
21.0,11.0,0.544703,100.0
21.0,12.0,0.578504,100.0
21.0,11.0,0.537524,100.0
21.0,9.0,0.560323,100.0
21.0,11.0,0.533561,100.0
21.0,10.0,0.532378,100.0
21.0,10.0,0.388714,100.0
21.0,11.0,0.546432,100.0
24.0,11.0,0.619154,100.0
24.0,12.0,0.619564,100.0
24.0,10.0,0.588237,100.0
24.0,10.0,0.617947,100.0
24.0,9.0,0.631504,100.0
24.0,10.0,0.648888,100.0
24.0,11.0,0.70612,100.0
24.0,10.0,0.482196,100.0
24.0,10.0,0.602257,100.0
24.0,11.0,0.390402,100.0
29.0,11.0,0.758646,100.0
29.0,11.0,0.767032,100.0
29.0,11.0,0.767662,100.0
29.0,9.0,0.739441,100.0
29.0,11.0,0.756978,100.0
29.0,11.0,0.785308,100.0
29.0,11.0,0.738472,100.0
29.0,12.0,0.77847,100.0
29.0,10.0,0.734617,100.0
29.0,11.0,0.759836,100.0
34.0,10.0,0.885668,100.0
34.0,10.0,0.869067,100.0
34.0,12.0,0.900896,100.0
34.0,10.0,0.697365,100.0
34.0,12.0,0.888579,100.0
34.0,11.0,0.897791,100.0
34.0,11.0,0.813375,100.0
34.0,12.0,0.895477,100.0
34.0,9.0,0.965484,100.0
34.0,10.0,0.872986,100.0
41.0,9.0,1.058201,100.0
41.0,9.0,1.068114,100.0
41.0,10.0,1.050227,100.0
41.0,10.0,1.048544,100.0
41.0,11.0,1.080499,100.0
41.0,11.0,1.023822,100.0
41.0,12.0,1.124397,100.0
41.0,10.0,1.050269,100.0
41.0,10.0,0.844607,100.0
41.0,9.0,1.099115,100.0
49.0,10.0,1.27827,100.0
49.0,11.0,1.29854,100.0
49.0,11.0,1.312582,100.0
49.0,11.0,1.266143,100.0
49.0,11.0,1.308118,100.0
49.0,11.0,1.304601,100.0
49.0,10.0,1.320949,100.0
49.0,12.0,1.271629,100.0
49.0,11.0,1.370072,100.0
49.0,12.0,1.291848,100.0
58.0,11.0,1.620668,100.0
58.0,12.0,1.588315,100.0
58.0,13.0,1.122384,100.0
58.0,13.0,1.617293,100.0
58.0,9.0,1.199421,100.0
58.0,10.0,1.519208,100.0
58.0,11.0,1.468409,100.0
58.0,10.0,1.543468,100.0
58.0,10.0,1.495357,100.0
58.0,12.0,1.593632,100.0
68.0,10.0,1.739111,100.0
68.0,10.0,1.782016,100.0
68.0,11.0,1.878044,100.0
68.0,10.0,1.678108,100.0
68.0,11.0,1.77782,100.0
68.0,10.0,1.803366,100.0
68.0,11.0,1.795152,100.0
68.0,12.0,1.810086,100.0
68.0,10.0,1.792221,100.0
68.0,10.0,1.753347,100.0
81.0,9.0,2.073448,100.0
81.0,12.0,2.027195,100.0
81.0,10.0,2.184551,100.0
81.0,12.0,2.162386,100.0
81.0,12.0,2.072123,100.0
81.0,13.0,2.064818,100.0
81.0,12.0,2.1974,100.0
81.0,10.0,2.051267,100.0
81.0,11.0,2.244313,100.0
81.0,11.0,2.026861,100.0
96.0,10.0,2.393827,100.0
96.0,10.0,2.537683,100.0
96.0,11.0,2.539032,100.0
96.0,11.0,2.6371,100.0
96.0,12.0,2.403196,100.0
96.0,11.0,2.627814,100.0
96.0,10.0,2.278823,100.0
96.0,10.0,2.571138,100.0
96.0,11.0,2.577042,100.0
96.0,10.0,2.611517,100.0
114.0,9.0,2.909037,100.0
114.0,12.0,3.091922,100.0
114.0,11.0,3.114131,100.0
114.0,12.0,2.91151,100.0
114.0,10.0,3.038295,100.0
114.0,10.0,2.978043,100.0
114.0,11.0,3.017938,100.0
114.0,11.0,2.812824,100.0
114.0,13.0,3.099455,100.0
114.0,10.0,2.653743,100.0
135.0,10.0,3.605457,100.0
135.0,10.0,3.593623,100.0
135.0,11.0,3.555021,100.0
135.0,12.0,3.545219,100.0
135.0,11.0,3.570089,100.0
135.0,11.0,3.054596,100.0
135.0,10.0,3.568918,100.0
135.0,10.0,3.525119,100.0
135.0,12.0,3.629423,100.0
135.0,11.0,3.552664,100.0
160.0,10.0,4.310697,100.0
160.0,12.0,4.351388,100.0
160.0,12.0,4.403984,100.0
160.0,12.0,3.989308,100.0
160.0,13.0,3.877431,100.0
160.0,13.0,4.496477,100.0
160.0,11.0,4.155366,100.0
160.0,10.0,4.079422,100.0
160.0,12.0,4.311624,100.0
160.0,12.0,4.418727,100.0
190.0,11.0,5.132283,100.0
190.0,12.0,5.163389,100.0
190.0,10.0,5.042198,100.0
190.0,12.0,5.186889,100.0
190.0,12.0,4.039403,100.0
190.0,12.0,5.184107,100.0
190.0,11.0,5.13642,100.0
190.0,10.0,5.331694,100.0
190.0,12.0,5.060994,100.0
190.0,12.0,4.80846,100.0
225.0,10.0,6.271962,100.0
225.0,10.0,6.150849,100.0
225.0,11.0,5.146191,100.0
225.0,11.0,5.958825,100.0
225.0,14.0,6.043845,100.0
225.0,10.0,5.232453,100.0
225.0,10.0,5.93446,100.0
225.0,13.0,6.172504,100.0
225.0,11.0,6.097635,100.0
225.0,8.0,5.08596,100.0
266.0,12.0,7.208859,100.0
266.0,11.0,7.058552,100.0
266.0,10.0,6.887507,100.0
266.0,11.0,6.965428,100.0
266.0,12.0,7.244885,100.0
266.0,11.0,7.272449,100.0
266.0,11.0,7.198645,100.0
266.0,11.0,6.615603,100.0
266.0,11.0,6.679623,100.0
266.0,11.0,7.37105,100.0
315.0,10.0,8.475037,100.0
315.0,10.0,8.465836,100.0
315.0,9.0,8.245467,100.0
315.0,12.0,8.645835,100.0
315.0,11.0,7.700649,100.0
315.0,11.0,8.397919,100.0
315.0,11.0,8.03773,100.0
315.0,12.0,8.596563,100.0
315.0,12.0,8.668178,100.0
315.0,11.0,7.848713,100.0
374.0,11.0,9.772159,100.0
374.0,11.0,10.037782,100.0
374.0,11.0,9.968629,100.0
374.0,11.0,9.77142,100.0
374.0,11.0,10.062755,100.0
374.0,13.0,9.59046,100.0
374.0,11.0,9.836026,100.0
374.0,10.0,10.333873,100.0
374.0,11.0,9.073672,100.0
374.0,11.0,9.857794,100.0
443.0,12.0,11.471839,100.0
443.0,11.0,11.230665,100.0
443.0,11.0,11.497238,100.0
443.0,11.0,11.595514,100.0
443.0,11.0,12.143954,100.0
443.0,13.0,11.750046,100.0
443.0,13.0,12.158771,100.0
443.0,12.0,11.9968,100.0
443.0,10.0,11.164111,100.0
443.0,13.0,11.671779,100.0
524.0,11.0,13.477717,100.0
524.0,11.0,13.740795,100.0
524.0,12.0,13.592177,100.0
524.0,11.0,13.044058,100.0
524.0,12.0,13.421673,100.0
524.0,11.0,12.64545,100.0
524.0,11.0,12.769492,100.0
524.0,11.0,14.095089,100.0
524.0,12.0,13.948829,100.0
524.0,14.0,14.041086,100.0
621.0,12.0,16.089723,100.0
621.0,11.0,15.613249,100.0
621.0,14.0,16.151175,100.0
621.0,11.0,15.673544,100.0
621.0,11.0,15.300991,100.0
621.0,14.0,16.060495,100.0
621.0,12.0,15.575671,100.0
621.0,11.0,14.951047,100.0
621.0,11.0,15.403823,100.0
621.0,13.0,16.174997,100.0
736.0,13.0,19.215765,100.0
736.0,12.0,17.805742,100.0
736.0,11.0,18.003057,100.0
736.0,14.0,18.672943,100.0
736.0,10.0,18.177696,100.0
736.0,13.0,19.154965,100.0
736.0,13.0,19.107954,100.0
736.0,13.0,19.096006,100.0
736.0,12.0,18.175182,100.0
736.0,13.0,18.405186,100.0
871.0,11.0,22.266499,100.0
871.0,12.0,22.403519,100.0
871.0,10.0,19.98177,100.0
871.0,12.0,22.939489,100.0
871.0,13.0,20.232232,100.0
871.0,13.0,22.316823,100.0
871.0,9.0,21.172626,100.0
871.0,13.0,22.703834,100.0
871.0,13.0,21.751931,100.0
871.0,10.0,21.794535,100.0
1032.0,14.0,26.643186,100.0
1032.0,14.0,27.025355,100.0
1032.0,14.0,27.525895,100.0
1032.0,13.0,25.962129,100.0
1032.0,12.0,25.277523,100.0
1032.0,12.0,26.352374,100.0
1032.0,14.0,25.947933,100.0
1032.0,14.0,27.436128,100.0
1032.0,11.0,25.924291,100.0
1032.0,14.0,27.247097,100.0
1223.0,13.0,30.521467,100.0
1223.0,14.0,28.979595,100.0
1223.0,14.0,31.614003,100.0
1223.0,12.0,31.559387,100.0
1223.0,12.0,29.902938,100.0
1223.0,12.0,31.420763,100.0
1223.0,11.0,30.515637,100.0
1223.0,12.0,30.520521,100.0
1223.0,12.0,31.662992,100.0
1223.0,12.0,29.060421,100.0
1448.0,12.0,35.929105,100.0
1448.0,11.0,35.901751,100.0
1448.0,12.0,36.609484,100.0
1448.0,12.0,37.078145,100.0
