Iterations,Markets visited,runtimes,population_size
7.0,7.0,0.03598,50.0
7.0,7.0,0.033888,50.0
7.0,7.0,0.03615,50.0
9.0,7.0,0.050699,50.0
9.0,7.0,0.048407,50.0
9.0,7.0,0.049049,50.0
9.0,7.0,0.03865,50.0
9.0,7.0,0.035383,50.0
9.0,7.0,0.053376,50.0
9.0,7.0,0.044512,50.0
9.0,6.0,0.064451,50.0
9.0,7.0,0.048834,50.0
9.0,7.0,0.04455,50.0
10.0,7.0,0.0492,50.0
10.0,7.0,0.053321,50.0
10.0,7.0,0.050366,50.0
10.0,7.0,0.048623,50.0
10.0,7.0,0.049238,50.0
10.0,7.0,0.048284,50.0
10.0,7.0,0.049795,50.0
10.0,7.0,0.03635,50.0
10.0,6.0,0.05383,50.0
10.0,7.0,0.038853,50.0
12.0,7.0,0.062735,50.0
12.0,7.0,0.063749,50.0
12.0,7.0,0.058973,50.0
12.0,7.0,0.063228,50.0
12.0,7.0,0.058507,50.0
12.0,7.0,0.065211,50.0
12.0,7.0,0.063642,50.0
12.0,7.0,0.063006,50.0
12.0,7.0,0.065413,50.0
12.0,7.0,0.062232,50.0
15.0,7.0,0.080854,50.0
15.0,8.0,0.077783,50.0
15.0,7.0,0.083696,50.0
15.0,7.0,0.084062,50.0
15.0,7.0,0.058978,50.0
15.0,7.0,0.08115,50.0
15.0,7.0,0.059388,50.0
15.0,7.0,0.082298,50.0
15.0,7.0,0.075444,50.0
15.0,7.0,0.080178,50.0
17.0,8.0,0.088591,50.0
17.0,7.0,0.096302,50.0
17.0,7.0,0.094026,50.0
17.0,7.0,0.085782,50.0
17.0,7.0,0.094652,50.0
17.0,7.0,0.090916,50.0
17.0,7.0,0.091879,50.0
17.0,7.0,0.089487,50.0
17.0,7.0,0.098013,50.0
17.0,7.0,0.089563,50.0
21.0,7.0,0.084356,50.0
21.0,7.0,0.112028,50.0
21.0,7.0,0.108612,50.0
21.0,7.0,0.107906,50.0
21.0,7.0,0.109694,50.0
21.0,7.0,0.111864,50.0
21.0,7.0,0.112159,50.0
21.0,7.0,0.115339,50.0
21.0,7.0,0.116743,50.0
21.0,7.0,0.111775,50.0
24.0,7.0,0.128308,50.0
24.0,7.0,0.133969,50.0
24.0,7.0,0.128309,50.0
24.0,8.0,0.140369,50.0
24.0,7.0,0.142498,50.0
24.0,7.0,0.097746,50.0
24.0,7.0,0.131536,50.0
24.0,7.0,0.127605,50.0
24.0,7.0,0.129569,50.0
24.0,7.0,0.137252,50.0
29.0,7.0,0.160898,50.0
29.0,7.0,0.156132,50.0
29.0,7.0,0.155728,50.0
29.0,7.0,0.158872,50.0
29.0,7.0,0.16828,50.0
29.0,8.0,0.170543,50.0
29.0,7.0,0.160742,50.0
29.0,7.0,0.160692,50.0
29.0,7.0,0.116586,50.0
29.0,7.0,0.16211,50.0
34.0,7.0,0.183712,50.0
34.0,7.0,0.194095,50.0
34.0,7.0,0.188556,50.0
34.0,8.0,0.180379,50.0
34.0,7.0,0.186492,50.0
34.0,7.0,0.194034,50.0
34.0,7.0,0.199437,50.0
34.0,7.0,0.197182,50.0
34.0,7.0,0.199071,50.0
34.0,7.0,0.194956,50.0
41.0,7.0,0.238242,50.0
41.0,7.0,0.178876,50.0
41.0,7.0,0.237486,50.0
41.0,7.0,0.246975,50.0
41.0,7.0,0.258688,50.0
41.0,7.0,0.251855,50.0
41.0,7.0,0.2007,50.0
41.0,8.0,0.196756,50.0
41.0,8.0,0.222563,50.0
41.0,7.0,0.222653,50.0
49.0,7.0,0.266656,50.0
49.0,8.0,0.263561,50.0
49.0,8.0,0.274231,50.0
49.0,7.0,0.271626,50.0
49.0,8.0,0.291292,50.0
49.0,7.0,0.274256,50.0
49.0,7.0,0.276311,50.0
49.0,7.0,0.267622,50.0
49.0,8.0,0.214143,50.0
49.0,7.0,0.211086,50.0
58.0,7.0,0.318918,50.0
58.0,7.0,0.344586,50.0
58.0,7.0,0.305803,50.0
58.0,7.0,0.462354,50.0
58.0,7.0,0.187259,50.0
58.0,7.0,0.332297,50.0
58.0,8.0,0.487365,50.0
58.0,7.0,0.343817,50.0
58.0,7.0,0.482748,50.0
58.0,7.0,0.318223,50.0
68.0,7.0,0.379399,50.0
68.0,7.0,0.372794,50.0
68.0,7.0,0.367742,50.0
68.0,7.0,0.281307,50.0
68.0,7.0,0.391223,50.0
68.0,7.0,0.387343,50.0
68.0,8.0,0.380946,50.0
68.0,8.0,0.37577,50.0
68.0,7.0,0.391731,50.0
68.0,8.0,0.388642,50.0
81.0,7.0,0.447088,50.0
81.0,7.0,0.452279,50.0
81.0,7.0,0.33,50.0
81.0,8.0,0.462031,50.0
81.0,7.0,0.463391,50.0
81.0,7.0,0.460005,50.0
81.0,7.0,0.464688,50.0
81.0,7.0,0.45381,50.0
81.0,7.0,0.438702,50.0
81.0,7.0,0.464652,50.0
96.0,8.0,0.410815,50.0
96.0,7.0,0.518389,50.0
96.0,7.0,0.540464,50.0
96.0,7.0,0.585863,50.0
96.0,7.0,0.556153,50.0
96.0,7.0,0.605618,50.0
96.0,8.0,0.590997,50.0
96.0,7.0,0.665813,50.0
96.0,7.0,0.55537,50.0
96.0,8.0,0.546907,50.0
114.0,8.0,0.643162,50.0
114.0,8.0,0.663539,50.0
114.0,8.0,0.730381,50.0
114.0,8.0,0.656877,50.0
114.0,7.0,0.662016,50.0
114.0,8.0,0.499895,50.0
114.0,7.0,0.63606,50.0
114.0,8.0,0.709189,50.0
114.0,7.0,0.764819,50.0
114.0,7.0,0.656533,50.0
135.0,8.0,0.788825,50.0
135.0,7.0,0.780025,50.0
135.0,8.0,0.754575,50.0
135.0,7.0,0.75288,50.0
135.0,7.0,0.778248,50.0
135.0,7.0,0.798387,50.0
135.0,8.0,0.784779,50.0
135.0,7.0,0.731886,50.0
135.0,8.0,0.752762,50.0
135.0,7.0,0.760736,50.0
160.0,7.0,0.675701,50.0
160.0,8.0,0.904714,50.0
160.0,7.0,0.889222,50.0
160.0,8.0,0.921897,50.0
160.0,7.0,0.884149,50.0
160.0,7.0,0.745026,50.0
160.0,7.0,1.055439,50.0
160.0,7.0,0.93261,50.0
160.0,8.0,0.916982,50.0
160.0,7.0,0.935123,50.0
190.0,7.0,1.110146,50.0
190.0,7.0,1.049946,50.0
190.0,8.0,1.094435,50.0
190.0,8.0,1.194753,50.0
190.0,8.0,1.242718,50.0
190.0,8.0,0.981462,50.0
190.0,7.0,1.124815,50.0
190.0,7.0,1.101846,50.0
190.0,8.0,1.112278,50.0
190.0,7.0,1.141301,50.0
225.0,7.0,1.028818,50.0
225.0,7.0,1.319371,50.0
225.0,7.0,1.287702,50.0
225.0,7.0,1.378091,50.0
225.0,7.0,1.298741,50.0
225.0,8.0,1.532452,50.0
225.0,7.0,1.276732,50.0
225.0,7.0,1.156599,50.0
225.0,8.0,1.317738,50.0
225.0,8.0,1.383674,50.0
266.0,7.0,1.554423,50.0
266.0,8.0,1.143091,50.0
266.0,7.0,1.503106,50.0
266.0,7.0,1.494465,50.0
266.0,7.0,1.479143,50.0
266.0,7.0,1.496813,50.0
266.0,7.0,1.559923,50.0
266.0,8.0,1.625841,50.0
266.0,7.0,1.515261,50.0
266.0,8.0,1.529616,50.0
315.0,7.0,1.801454,50.0
315.0,8.0,1.815041,50.0
315.0,7.0,1.800249,50.0
315.0,8.0,1.821361,50.0
315.0,7.0,1.772593,50.0
315.0,8.0,1.956668,50.0
315.0,7.0,1.334518,50.0
315.0,7.0,1.762889,50.0
315.0,8.0,1.910214,50.0
315.0,7.0,1.78742,50.0
374.0,8.0,2.187333,50.0
374.0,7.0,2.235641,50.0
374.0,7.0,2.258847,50.0
374.0,7.0,2.112173,50.0
374.0,7.0,2.128094,50.0
374.0,7.0,2.125216,50.0
374.0,8.0,2.168046,50.0
374.0,8.0,2.153771,50.0
374.0,8.0,2.137954,50.0
374.0,7.0,2.069413,50.0
443.0,7.0,2.054746,50.0
443.0,8.0,2.635424,50.0
443.0,8.0,2.563801,50.0
443.0,8.0,2.61688,50.0
443.0,7.0,2.65133,50.0
443.0,7.0,2.482433,50.0
443.0,7.0,2.595307,50.0
443.0,7.0,2.530745,50.0
443.0,7.0,2.537239,50.0
443.0,7.0,2.599949,50.0
524.0,8.0,2.967144,50.0
524.0,7.0,2.996248,50.0
524.0,7.0,2.932321,50.0
524.0,8.0,3.067296,50.0
524.0,8.0,3.120939,50.0
524.0,8.0,2.279589,50.0
524.0,8.0,3.099232,50.0
524.0,8.0,2.956617,50.0
524.0,8.0,3.22245,50.0
524.0,7.0,3.120119,50.0
621.0,7.0,2.985004,50.0
621.0,7.0,3.581785,50.0
621.0,8.0,3.734483,50.0
621.0,8.0,3.702259,50.0
621.0,7.0,3.762351,50.0
621.0,7.0,3.615632,50.0
621.0,7.0,3.558594,50.0
621.0,8.0,3.747808,50.0
621.0,7.0,3.618974,50.0
621.0,8.0,3.593132,50.0
736.0,7.0,4.203048,50.0
736.0,7.0,4.143167,50.0
736.0,7.0,3.132235,50.0
736.0,7.0,4.500122,50.0
736.0,8.0,4.205907,50.0
736.0,8.0,4.395536,50.0
736.0,8.0,4.322491,50.0
736.0,8.0,4.338561,50.0
736.0,8.0,4.167427,50.0
736.0,8.0,4.459914,50.0
871.0,8.0,5.106081,50.0
871.0,7.0,5.21163,50.0
871.0,7.0,4.989771,50.0
871.0,7.0,5.166209,50.0
871.0,8.0,5.052274,50.0
871.0,8.0,4.954024,50.0
871.0,7.0,3.68,50.0
871.0,8.0,5.041673,50.0
871.0,7.0,5.193302,50.0
871.0,7.0,3.823296,50.0
1032.0,7.0,5.909793,50.0
1032.0,7.0,5.895652,50.0
1032.0,8.0,6.599406,50.0
1032.0,8.0,6.253079,50.0
1032.0,7.0,5.746636,50.0
1032.0,8.0,5.880255,50.0
1032.0,8.0,6.023934,50.0
1032.0,7.0,6.173296,50.0
1032.0,8.0,5.974259,50.0
1032.0,8.0,6.084901,50.0
1223.0,8.0,7.27629,50.0
1223.0,8.0,7.06343,50.0
1223.0,7.0,7.249692,50.0
1223.0,8.0,5.423293,50.0
1223.0,7.0,7.149491,50.0
1223.0,7.0,6.925991,50.0
1223.0,8.0,7.398669,50.0
1223.0,8.0,7.164766,50.0
1223.0,8.0,7.188359,50.0
1223.0,8.0,7.086387,50.0
1448.0,8.0,8.376905,50.0
1448.0,7.0,9.176551,50.0
1448.0,8.0,8.478245,50.0
1448.0,8.0,8.562538,50.0
1448.0,7.0,8.208989,50.0
1448.0,8.0,8.392537,50.0
1448.0,8.0,8.317252,50.0
1448.0,8.0,6.197331,50.0
1448.0,7.0,8.589778,50.0
1448.0,7.0,8.236422,50.0
1715.0,7.0,10.609746,50.0
1715.0,7.0,9.956699,50.0
1715.0,7.0,9.60083,50.0
1715.0,7.0,9.953904,50.0
1715.0,7.0,10.193593,50.0
1715.0,7.0,10.2673,50.0
1715.0,7.0,9.812562,50.0
1715.0,7.0,10.320562,50.0
1715.0,7.0,10.165979,50.0
1715.0,7.0,7.316033,50.0
2032.0,7.0,12.232807,50.0
2032.0,8.0,11.847715,50.0
2032.0,8.0,11.648006,50.0
2032.0,7.0,10.736381,50.0
2032.0,7.0,11.784178,50.0
2032.0,8.0,12.038084,50.0
2032.0,8.0,12.184134,50.0
2032.0,8.0,12.463107,50.0
2032.0,8.0,11.76806,50.0
2032.0,8.0,11.97485,50.0
2407.0,8.0,14.189092,50.0
2407.0,8.0,14.060983,50.0
2407.0,8.0,14.44787,50.0
2407.0,8.0,14.599406,50.0
2407.0,8.0,13.86148,50.0
2407.0,8.0,14.138014,50.0
2407.0,8.0,14.744693,50.0
2407.0,8.0,10.595772,50.0
2407.0,8.0,14.199485,50.0
2407.0,8.0,14.102981,50.0
2851.0,8.0,16.5345,50.0
2851.0,8.0,14.417474,50.0
2851.0,8.0,16.966251,50.0
2851.0,8.0,16.594423,50.0
2851.0,8.0,16.501824,50.0
2851.0,8.0,16.670793,50.0
2851.0,8.0,16.8562,50.0
2851.0,8.0,16.968178,50.0
2851.0,8.0,15.678919,50.0
2851.0,8.0,17.153744,50.0
3377.0,7.0,19.45261,50.0
3377.0,7.0,19.929057,50.0
3377.0,7.0,19.617709,50.0
3377.0,7.0,18.825747,50.0
3377.0,7.0,14.545735,50.0
3377.0,7.0,19.868354,50.0
3377.0,7.0,14.107771,50.0
3377.0,7.0,20.116042,50.0
3377.0,7.0,20.119491,50.0
3377.0,7.0,20.204273,50.0
4000.0,7.0,23.451964,50.0
4000.0,7.0,23.969333,50.0
4000.0,7.0,23.441011,50.0
4000.0,7.0,24.135862,50.0
4000.0,7.0,24.372881,50.0
4000.0,7.0,23.752153,50.0
4000.0,7.0,23.740317,50.0
4000.0,7.0,23.798682,50.0
4000.0,7.0,23.45446,50.0
4000.0,7.0,23.699023,50.0
1.0,6.0,0.005913,100.0
1.0,6.0,0.007902,100.0
1.0,6.0,0.007189,100.0
1.0,6.0,0.010279,100.0
1.0,6.0,0.008463,100.0
1.0,6.0,0.010345,100.0
1.0,6.0,0.010219,100.0
1.0,7.0,0.009698,100.0
1.0,6.0,0.006774,100.0
1.0,6.0,0.009148,100.0
2.0,6.0,0.018502,100.0
2.0,7.0,0.020378,100.0
2.0,6.0,0.020509,100.0
2.0,6.0,0.021117,100.0
2.0,6.0,0.020205,100.0
2.0,6.0,0.019273,100.0
2.0,6.0,0.019843,100.0
2.0,6.0,0.0143,100.0
2.0,6.0,0.019326,100.0
2.0,7.0,0.020634,100.0
3.0,7.0,0.030604,100.0
3.0,6.0,0.03084,100.0
3.0,8.0,0.031132,100.0
3.0,7.0,0.031064,100.0
3.0,7.0,0.028481,100.0
3.0,7.0,0.031108,100.0
3.0,6.0,0.030996,100.0
3.0,7.0,0.030658,100.0
3.0,7.0,0.029402,100.0
3.0,6.0,0.031806,100.0
4.0,6.0,0.038361,100.0
4.0,6.0,0.028554,100.0
4.0,6.0,0.03954,100.0
4.0,7.0,0.039569,100.0
4.0,7.0,0.040296,100.0
4.0,7.0,0.041997,100.0
4.0,7.0,0.041802,100.0
4.0,7.0,0.028987,100.0
4.0,7.0,0.038592,100.0
4.0,7.0,0.042074,100.0
5.0,7.0,0.051193,100.0
5.0,7.0,0.060329,100.0
5.0,7.0,0.048162,100.0
5.0,7.0,0.051099,100.0
5.0,7.0,0.049259,100.0
5.0,7.0,0.051884,100.0
5.0,6.0,0.050334,100.0
5.0,7.0,0.041197,100.0
5.0,7.0,0.03654,100.0
5.0,7.0,0.05126,100.0
6.0,6.0,0.056684,100.0
6.0,7.0,0.058916,100.0
6.0,7.0,0.063205,100.0
6.0,7.0,0.058384,100.0
6.0,7.0,0.057374,100.0
6.0,7.0,0.058157,100.0
6.0,7.0,0.05771,100.0
6.0,7.0,0.043627,100.0
6.0,7.0,0.063526,100.0
6.0,7.0,0.064854,100.0
7.0,7.0,0.074672,100.0
7.0,7.0,0.074988,100.0
7.0,7.0,0.067646,100.0
7.0,7.0,0.070209,100.0
7.0,7.0,0.075421,100.0
7.0,7.0,0.067201,100.0
7.0,7.0,0.070373,100.0
7.0,7.0,0.050926,100.0
7.0,7.0,0.069882,100.0
7.0,7.0,0.067629,100.0
9.0,7.0,0.068847,100.0
9.0,7.0,0.089063,100.0
9.0,7.0,0.088088,100.0
9.0,7.0,0.08921,100.0
9.0,7.0,0.089778,100.0
9.0,7.0,0.087758,100.0
9.0,7.0,0.091287,100.0
9.0,7.0,0.066655,100.0
9.0,7.0,0.056149,100.0
9.0,7.0,0.08779,100.0
10.0,7.0,0.141559,100.0
10.0,7.0,0.111149,100.0
10.0,7.0,0.099846,100.0
10.0,7.0,0.106599,100.0
10.0,7.0,0.097337,100.0
10.0,7.0,0.162403,100.0
10.0,7.0,0.103792,100.0
10.0,7.0,0.096027,100.0
10.0,7.0,0.098636,100.0
10.0,7.0,0.108916,100.0
12.0,7.0,0.090808,100.0
12.0,7.0,0.131842,100.0
12.0,7.0,0.127039,100.0
12.0,7.0,0.13061,100.0
12.0,7.0,0.124535,100.0
12.0,7.0,0.125228,100.0
12.0,7.0,0.138723,100.0
12.0,7.0,0.160052,100.0
12.0,7.0,0.185904,100.0
12.0,7.0,0.092369,100.0
15.0,7.0,0.118184,100.0
15.0,7.0,0.160394,100.0
15.0,7.0,0.174656,100.0
15.0,7.0,0.183677,100.0
15.0,8.0,0.186723,100.0
15.0,7.0,0.206793,100.0
15.0,7.0,0.169809,100.0
15.0,7.0,0.152359,100.0
15.0,7.0,0.193194,100.0
15.0,7.0,0.136522,100.0
17.0,8.0,0.304208,100.0
17.0,7.0,0.193905,100.0
17.0,7.0,0.18317,100.0
17.0,7.0,0.1835,100.0
17.0,7.0,0.132576,100.0
17.0,7.0,0.184674,100.0
17.0,7.0,0.236451,100.0
17.0,7.0,0.209071,100.0
17.0,7.0,0.177294,100.0
17.0,7.0,0.13019,100.0
21.0,7.0,0.259885,100.0
21.0,7.0,0.221035,100.0
21.0,7.0,0.292742,100.0
21.0,7.0,0.229841,100.0
21.0,7.0,0.21991,100.0
21.0,8.0,0.220133,100.0
21.0,7.0,0.213887,100.0
21.0,7.0,0.190481,100.0
21.0,7.0,0.225972,100.0
21.0,7.0,0.23786,100.0
24.0,7.0,0.264988,100.0
24.0,7.0,0.26349,100.0
24.0,7.0,0.257623,100.0
24.0,8.0,0.189223,100.0
24.0,7.0,0.312954,100.0
24.0,7.0,0.258429,100.0
24.0,7.0,0.254582,100.0
24.0,7.0,0.260536,100.0
24.0,7.0,0.274707,100.0
24.0,7.0,0.258152,100.0
29.0,7.0,0.315491,100.0
29.0,7.0,0.32975,100.0
29.0,7.0,0.316534,100.0
29.0,7.0,0.324613,100.0
29.0,7.0,0.293888,100.0
29.0,7.0,0.316496,100.0
29.0,7.0,0.291868,100.0
29.0,8.0,0.302475,100.0
29.0,7.0,0.224839,100.0
29.0,7.0,0.319486,100.0
34.0,7.0,0.376694,100.0
34.0,8.0,0.385598,100.0
34.0,7.0,0.263604,100.0
34.0,7.0,0.390148,100.0
34.0,7.0,0.383899,100.0
34.0,8.0,0.385754,100.0
34.0,7.0,0.351442,100.0
34.0,8.0,0.372234,100.0
34.0,7.0,0.385443,100.0
34.0,7.0,0.374924,100.0
41.0,8.0,0.526868,100.0
41.0,7.0,0.477179,100.0
41.0,8.0,0.372966,100.0
41.0,7.0,0.404455,100.0
41.0,7.0,0.322092,100.0
41.0,7.0,0.429008,100.0
41.0,8.0,0.425871,100.0
41.0,7.0,0.4831,100.0
41.0,7.0,0.467451,100.0
41.0,7.0,0.440267,100.0
49.0,7.0,0.568209,100.0
49.0,7.0,0.6371,100.0
49.0,8.0,0.570373,100.0
49.0,7.0,0.554488,100.0
49.0,8.0,0.557072,100.0
49.0,7.0,0.644987,100.0
49.0,8.0,0.495411,100.0
49.0,7.0,0.529008,100.0
49.0,7.0,0.492141,100.0
49.0,8.0,0.387549,100.0
58.0,7.0,0.67594,100.0
58.0,8.0,0.643567,100.0
58.0,7.0,0.644683,100.0
58.0,7.0,0.663431,100.0
58.0,7.0,0.61486,100.0
58.0,7.0,0.618574,100.0
58.0,7.0,0.64904,100.0
58.0,8.0,0.607071,100.0
58.0,8.0,0.627031,100.0
58.0,7.0,0.605668,100.0
68.0,8.0,0.741723,100.0
68.0,8.0,0.769459,100.0
68.0,8.0,0.741588,100.0
68.0,8.0,0.652319,100.0
68.0,7.0,0.764947,100.0
68.0,8.0,0.544963,100.0
68.0,8.0,0.796595,100.0
68.0,8.0,0.744115,100.0
68.0,7.0,0.825722,100.0
68.0,8.0,0.774832,100.0
81.0,7.0,0.895945,100.0
81.0,8.0,0.938845,100.0
81.0,8.0,0.929501,100.0
81.0,8.0,1.001794,100.0
81.0,7.0,0.989433,100.0
81.0,7.0,0.895045,100.0
81.0,7.0,0.846475,100.0
81.0,7.0,0.878799,100.0
81.0,7.0,0.967161,100.0
81.0,7.0,1.069019,100.0
96.0,8.0,0.779704,100.0
96.0,8.0,1.055056,100.0
96.0,8.0,1.106126,100.0
96.0,8.0,1.167026,100.0
96.0,7.0,1.108606,100.0
96.0,7.0,1.03979,100.0
96.0,8.0,1.158009,100.0
96.0,8.0,0.775489,100.0
96.0,7.0,1.063538,100.0
96.0,8.0,1.118417,100.0
114.0,7.0,1.268779,100.0
114.0,8.0,1.315332,100.0
114.0,8.0,1.286652,100.0
114.0,8.0,1.250157,100.0
114.0,8.0,1.275075,100.0
114.0,8.0,1.395047,100.0
114.0,8.0,1.322338,100.0
114.0,7.0,1.266137,100.0
114.0,8.0,1.310203,100.0
114.0,8.0,1.258757,100.0
135.0,7.0,1.473806,100.0
135.0,8.0,1.55679,100.0
135.0,8.0,1.646021,100.0
135.0,7.0,1.486583,100.0
135.0,7.0,1.541333,100.0
135.0,8.0,1.587858,100.0
135.0,7.0,1.467155,100.0
135.0,8.0,1.439966,100.0
135.0,7.0,1.696775,100.0
135.0,7.0,1.513941,100.0
160.0,8.0,1.743135,100.0
160.0,8.0,1.822863,100.0
160.0,8.0,1.824882,100.0
160.0,7.0,1.877464,100.0
160.0,8.0,1.806269,100.0
160.0,8.0,1.405223,100.0
160.0,7.0,1.82502,100.0
160.0,8.0,1.818803,100.0
160.0,8.0,1.827065,100.0
160.0,7.0,1.769935,100.0
190.0,8.0,2.159568,100.0
190.0,7.0,2.197687,100.0
190.0,7.0,2.182421,100.0
190.0,8.0,2.138729,100.0
190.0,8.0,2.151437,100.0
190.0,8.0,2.211724,100.0
190.0,8.0,1.746977,100.0
190.0,8.0,2.381359,100.0
190.0,8.0,2.157022,100.0
190.0,7.0,2.157482,100.0
225.0,8.0,2.596646,100.0
225.0,7.0,2.541847,100.0
225.0,7.0,2.520534,100.0
225.0,7.0,2.466742,100.0
225.0,7.0,2.567064,100.0
225.0,7.0,2.641313,100.0
225.0,7.0,2.524576,100.0
225.0,7.0,2.651162,100.0
225.0,8.0,2.680735,100.0
225.0,8.0,2.509734,100.0
266.0,8.0,2.945387,100.0
266.0,8.0,2.313891,100.0
266.0,7.0,2.918841,100.0
266.0,7.0,3.127732,100.0
266.0,8.0,2.907912,100.0
266.0,8.0,3.060987,100.0
266.0,7.0,2.987894,100.0
266.0,7.0,3.198717,100.0
266.0,8.0,2.990464,100.0
266.0,8.0,3.14995,100.0
315.0,7.0,3.441861,100.0
315.0,7.0,3.511082,100.0
315.0,7.0,3.829224,100.0
315.0,8.0,3.589145,100.0
315.0,8.0,3.485135,100.0
315.0,8.0,2.826752,100.0
315.0,8.0,3.548246,100.0
315.0,7.0,3.738291,100.0
315.0,7.0,3.508288,100.0
315.0,7.0,3.530946,100.0
374.0,8.0,4.418396,100.0
374.0,7.0,4.125762,100.0
374.0,8.0,4.179437,100.0
374.0,8.0,4.230923,100.0
374.0,7.0,4.389831,100.0
374.0,7.0,4.283883,100.0
374.0,7.0,4.268905,100.0
374.0,8.0,4.220884,100.0
374.0,7.0,4.052892,100.0
374.0,7.0,4.224833,100.0
443.0,8.0,3.922445,100.0
443.0,8.0,5.024487,100.0
443.0,7.0,4.979903,100.0
443.0,7.0,4.972523,100.0
443.0,7.0,5.265602,100.0
443.0,7.0,4.982649,100.0
443.0,8.0,4.895068,100.0
443.0,7.0,5.023277,100.0
443.0,8.0,5.009407,100.0
443.0,8.0,5.018613,100.0
524.0,8.0,6.166136,100.0
524.0,7.0,6.069253,100.0
524.0,7.0,5.808352,100.0
524.0,8.0,5.247841,100.0
524.0,8.0,6.117493,100.0
524.0,7.0,5.754849,100.0
524.0,8.0,5.582435,100.0
524.0,8.0,5.3215,100.0
524.0,8.0,5.989105,100.0
524.0,7.0,5.787431,100.0
621.0,8.0,6.980282,100.0
621.0,8.0,7.108205,100.0
621.0,8.0,7.089019,100.0
621.0,8.0,7.115315,100.0
621.0,8.0,7.453826,100.0
621.0,7.0,7.278858,100.0
621.0,7.0,7.098277,100.0
621.0,8.0,7.092465,100.0
621.0,8.0,6.865297,100.0
621.0,8.0,7.304063,100.0
736.0,8.0,8.343194,100.0
736.0,7.0,6.435511,100.0
736.0,8.0,8.58054,100.0
736.0,8.0,8.198996,100.0
736.0,8.0,8.195499,100.0
736.0,8.0,8.329151,100.0
736.0,7.0,8.276671,100.0
736.0,8.0,8.552598,100.0
736.0,7.0,8.464448,100.0
736.0,8.0,8.412786,100.0
871.0,7.0,8.031585,100.0
871.0,8.0,10.061207,100.0
871.0,8.0,10.118647,100.0
871.0,8.0,10.027525,100.0
871.0,8.0,10.085863,100.0
871.0,8.0,9.74295,100.0
871.0,7.0,9.540398,100.0
871.0,7.0,9.957106,100.0
871.0,8.0,9.797496,100.0
871.0,8.0,9.23237,100.0
1032.0,8.0,11.517685,100.0
1032.0,8.0,11.60686,100.0
1032.0,8.0,11.907869,100.0
1032.0,8.0,11.943946,100.0
1032.0,8.0,10.04062,100.0
1032.0,8.0,11.655511,100.0
1032.0,8.0,12.006616,100.0
1032.0,8.0,12.205535,100.0
1032.0,7.0,11.671576,100.0
1032.0,8.0,11.850862,100.0
1223.0,8.0,13.33707,100.0
1223.0,8.0,14.233849,100.0
1223.0,8.0,13.113822,100.0
1223.0,7.0,13.765683,100.0
1223.0,8.0,13.896022,100.0
1223.0,7.0,13.401257,100.0
1223.0,8.0,13.917369,100.0
1223.0,7.0,13.62995,100.0
1223.0,7.0,12.960235,100.0
1223.0,7.0,13.578209,100.0
1448.0,7.0,16.687571,100.0
1448.0,7.0,16.482368,100.0
1448.0,7.0,16.447806,100.0
1448.0,7.0,16.264221,100.0
