Iterations,Markets visited,runtimes,population_size
266.0,11.0,2.007073,50.0
266.0,10.0,2.107646,50.0
266.0,12.0,2.103398,50.0
266.0,10.0,1.958748,50.0
266.0,10.0,1.965493,50.0
266.0,11.0,1.470516,50.0
315.0,12.0,2.436008,50.0
315.0,12.0,2.525894,50.0
315.0,12.0,2.427714,50.0
315.0,10.0,2.335107,50.0
315.0,10.0,2.351725,50.0
315.0,12.0,2.130525,50.0
315.0,12.0,2.469196,50.0
315.0,11.0,2.298781,50.0
315.0,12.0,2.477341,50.0
315.0,11.0,2.126475,50.0
374.0,11.0,2.932632,50.0
374.0,12.0,2.960766,50.0
374.0,13.0,3.030638,50.0
374.0,10.0,2.912119,50.0
374.0,11.0,2.878322,50.0
374.0,11.0,2.845599,50.0
374.0,13.0,2.991609,50.0
374.0,9.0,2.708566,50.0
374.0,11.0,2.506814,50.0
374.0,10.0,2.150245,50.0
443.0,12.0,3.754606,50.0
443.0,11.0,2.982875,50.0
443.0,11.0,3.307275,50.0
443.0,11.0,3.158026,50.0
443.0,10.0,3.113296,50.0
443.0,9.0,3.176958,50.0
443.0,10.0,3.22091,50.0
443.0,10.0,3.261867,50.0
443.0,12.0,3.469365,50.0
443.0,11.0,3.469392,50.0
524.0,10.0,3.928708,50.0
524.0,12.0,4.099615,50.0
524.0,11.0,3.587517,50.0
524.0,12.0,4.109037,50.0
524.0,10.0,3.743615,50.0
524.0,11.0,4.00996,50.0
524.0,12.0,3.882324,50.0
524.0,11.0,3.161296,50.0
524.0,13.0,4.063439,50.0
524.0,13.0,4.42083,50.0
621.0,11.0,4.592022,50.0
621.0,10.0,4.408849,50.0
621.0,10.0,4.079435,50.0
621.0,11.0,4.71175,50.0
621.0,11.0,4.377933,50.0
621.0,11.0,4.725422,50.0
621.0,12.0,4.858044,50.0
621.0,11.0,4.414366,50.0
621.0,11.0,4.397679,50.0
621.0,14.0,4.839919,50.0
736.0,13.0,5.8985,50.0
736.0,9.0,5.282822,50.0
736.0,10.0,5.433679,50.0
736.0,10.0,5.476428,50.0
736.0,11.0,5.714444,50.0
736.0,13.0,5.820986,50.0
736.0,13.0,5.979737,50.0
736.0,10.0,4.723527,50.0
736.0,11.0,5.697165,50.0
736.0,10.0,5.542942,50.0
871.0,10.0,6.65808,50.0
871.0,10.0,6.190099,50.0
871.0,11.0,6.631449,50.0
871.0,12.0,6.880849,50.0
871.0,12.0,6.209926,50.0
871.0,13.0,6.598715,50.0
871.0,11.0,6.603484,50.0
871.0,12.0,7.015384,50.0
871.0,13.0,6.61817,50.0
871.0,12.0,6.787313,50.0
1032.0,11.0,7.754,50.0
1032.0,12.0,7.848348,50.0
1032.0,12.0,8.178327,50.0
1032.0,10.0,7.561531,50.0
1032.0,12.0,8.009122,50.0
1032.0,11.0,7.209214,50.0
1032.0,11.0,7.486544,50.0
1032.0,12.0,8.151639,50.0
1032.0,12.0,7.812766,50.0
1032.0,11.0,7.969627,50.0
1223.0,11.0,8.647921,50.0
1223.0,11.0,9.36757,50.0
1223.0,11.0,9.035235,50.0
1223.0,11.0,8.265765,50.0
1223.0,12.0,9.633865,50.0
1223.0,12.0,9.236746,50.0
1223.0,12.0,9.750722,50.0
1223.0,12.0,9.211559,50.0
1223.0,12.0,9.376586,50.0
1223.0,12.0,8.229048,50.0
1448.0,12.0,11.441673,50.0
1448.0,12.0,10.750641,50.0
1448.0,13.0,11.612416,50.0
1448.0,13.0,11.611428,50.0
1448.0,12.0,10.683186,50.0
1448.0,11.0,11.271567,50.0
1448.0,10.0,10.045229,50.0
1448.0,10.0,10.506962,50.0
1448.0,10.0,10.846291,50.0
1448.0,12.0,11.775694,50.0
1715.0,11.0,12.903749,50.0
1715.0,11.0,14.147695,50.0
1715.0,10.0,11.624363,50.0
1715.0,10.0,11.635995,50.0
1715.0,11.0,13.808405,50.0
1715.0,10.0,12.475993,50.0
1715.0,11.0,12.685359,50.0
1715.0,11.0,13.038561,50.0
1715.0,11.0,13.819176,50.0
1715.0,12.0,13.399119,50.0
2032.0,12.0,15.218709,50.0
2032.0,12.0,16.004232,50.0
2032.0,10.0,14.180175,50.0
2032.0,12.0,15.431392,50.0
2032.0,11.0,15.599574,50.0
2032.0,11.0,15.512547,50.0
2032.0,12.0,16.03348,50.0
2032.0,11.0,15.281633,50.0
2032.0,11.0,15.685192,50.0
2032.0,11.0,15.881114,50.0
2407.0,11.0,18.810549,50.0
2407.0,11.0,18.812917,50.0
2407.0,11.0,17.504086,50.0
2407.0,12.0,18.587641,50.0
2407.0,12.0,18.449072,50.0
2407.0,11.0,18.60849,50.0
2407.0,11.0,18.839411,50.0
2407.0,12.0,17.750054,50.0
2407.0,12.0,19.219837,50.0
2407.0,11.0,15.702708,50.0
2851.0,12.0,22.13415,50.0
2851.0,12.0,22.486257,50.0
2851.0,12.0,22.217034,50.0
2851.0,12.0,22.470018,50.0
2851.0,12.0,21.739834,50.0
2851.0,12.0,22.310991,50.0
2851.0,12.0,21.431455,50.0
2851.0,12.0,21.393244,50.0
2851.0,12.0,20.688458,50.0
2851.0,12.0,22.718723,50.0
3377.0,12.0,26.77447,50.0
3377.0,12.0,24.902752,50.0
3377.0,12.0,24.748623,50.0
3377.0,12.0,25.897117,50.0
3377.0,12.0,25.902216,50.0
3377.0,10.0,25.555394,50.0
3377.0,10.0,24.957026,50.0
3377.0,10.0,25.4886,50.0
3377.0,10.0,24.077714,50.0
3377.0,10.0,24.652078,50.0
4000.0,10.0,29.805832,50.0
4000.0,10.0,29.600621,50.0
4000.0,10.0,29.331195,50.0
4000.0,10.0,28.457388,50.0
4000.0,10.0,29.343991,50.0
4000.0,10.0,30.149376,50.0
4000.0,10.0,28.666299,50.0
4000.0,10.0,27.466853,50.0
4000.0,10.0,30.132074,50.0
4000.0,10.0,29.982319,50.0
1.0,7.0,0.010135,100.0
1.0,7.0,0.011614,100.0
1.0,7.0,0.013046,100.0
1.0,8.0,0.012833,100.0
1.0,8.0,0.013141,100.0
1.0,7.0,0.01365,100.0
1.0,7.0,0.015607,100.0
1.0,7.0,0.012694,100.0
1.0,7.0,0.013486,100.0
1.0,8.0,0.013122,100.0
2.0,7.0,0.028176,100.0
2.0,7.0,0.024578,100.0
2.0,8.0,0.02345,100.0
2.0,8.0,0.024555,100.0
2.0,6.0,0.025737,100.0
2.0,8.0,0.02546,100.0
2.0,9.0,0.025505,100.0
2.0,7.0,0.023365,100.0
2.0,7.0,0.026522,100.0
2.0,9.0,0.026563,100.0
3.0,7.0,0.041271,100.0
3.0,8.0,0.039417,100.0
3.0,8.0,0.047067,100.0
3.0,8.0,0.039105,100.0
3.0,8.0,0.039763,100.0
3.0,8.0,0.038781,100.0
3.0,8.0,0.038571,100.0
3.0,8.0,0.038745,100.0
3.0,9.0,0.036011,100.0
3.0,7.0,0.036766,100.0
4.0,8.0,0.051011,100.0
4.0,8.0,0.051464,100.0
4.0,8.0,0.051163,100.0
4.0,8.0,0.034882,100.0
4.0,8.0,0.053892,100.0
4.0,8.0,0.061528,100.0
4.0,8.0,0.057867,100.0
4.0,8.0,0.050463,100.0
4.0,8.0,0.052028,100.0
4.0,8.0,0.05144,100.0
5.0,8.0,0.071857,100.0
5.0,9.0,0.066762,100.0
5.0,8.0,0.069342,100.0
5.0,8.0,0.064401,100.0
5.0,8.0,0.062929,100.0
5.0,9.0,0.064614,100.0
5.0,8.0,0.060909,100.0
5.0,8.0,0.070074,100.0
5.0,8.0,0.063638,100.0
5.0,9.0,0.070021,100.0
6.0,9.0,0.082591,100.0
6.0,9.0,0.079813,100.0
6.0,8.0,0.085662,100.0
6.0,8.0,0.077911,100.0
6.0,7.0,0.082417,100.0
6.0,8.0,0.077105,100.0
6.0,9.0,0.083371,100.0
6.0,10.0,0.069125,100.0
6.0,8.0,0.076537,100.0
6.0,8.0,0.082182,100.0
7.0,8.0,0.09104,100.0
7.0,8.0,0.090346,100.0
7.0,8.0,0.094573,100.0
7.0,10.0,0.075053,100.0
7.0,9.0,0.098885,100.0
7.0,10.0,0.092878,100.0
7.0,9.0,0.094719,100.0
7.0,8.0,0.091215,100.0
7.0,8.0,0.090324,100.0
7.0,8.0,0.089899,100.0
9.0,9.0,0.123473,100.0
9.0,9.0,0.118841,100.0
9.0,8.0,0.126949,100.0
9.0,9.0,0.119058,100.0
9.0,8.0,0.118096,100.0
9.0,9.0,0.124006,100.0
9.0,9.0,0.118042,100.0
9.0,9.0,0.125838,100.0
9.0,9.0,0.112748,100.0
9.0,9.0,0.117418,100.0
10.0,8.0,0.13025,100.0
10.0,9.0,0.134433,100.0
10.0,9.0,0.132915,100.0
10.0,9.0,0.130371,100.0
10.0,9.0,0.131439,100.0
10.0,9.0,0.130371,100.0
10.0,9.0,0.130562,100.0
10.0,9.0,0.128744,100.0
10.0,8.0,0.131304,100.0
10.0,9.0,0.12969,100.0
12.0,8.0,0.173692,100.0
12.0,10.0,0.163629,100.0
12.0,9.0,0.160306,100.0
12.0,8.0,0.157142,100.0
12.0,9.0,0.131661,100.0
12.0,9.0,0.17033,100.0
12.0,8.0,0.157604,100.0
12.0,9.0,0.156353,100.0
12.0,9.0,0.158716,100.0
12.0,9.0,0.160109,100.0
15.0,9.0,0.199379,100.0
15.0,10.0,0.200296,100.0
15.0,10.0,0.202248,100.0
15.0,10.0,0.146722,100.0
15.0,11.0,0.19874,100.0
15.0,9.0,0.211916,100.0
15.0,10.0,0.204732,100.0
15.0,9.0,0.216209,100.0
15.0,9.0,0.198908,100.0
15.0,9.0,0.122656,100.0
17.0,10.0,0.235359,100.0
17.0,9.0,0.247514,100.0
17.0,9.0,0.244265,100.0
17.0,10.0,0.249696,100.0
17.0,9.0,0.234413,100.0
17.0,9.0,0.224977,100.0
17.0,9.0,0.227087,100.0
17.0,9.0,0.234006,100.0
17.0,10.0,0.238795,100.0
17.0,11.0,0.243735,100.0
21.0,11.0,0.285493,100.0
21.0,10.0,0.294601,100.0
21.0,9.0,0.213755,100.0
21.0,10.0,0.297868,100.0
21.0,12.0,0.335349,100.0
21.0,10.0,0.294639,100.0
21.0,10.0,0.300499,100.0
21.0,9.0,0.284875,100.0
21.0,10.0,0.180274,100.0
21.0,11.0,0.302912,100.0
24.0,10.0,0.333055,100.0
24.0,11.0,0.431591,100.0
24.0,9.0,0.325665,100.0
24.0,10.0,0.323848,100.0
24.0,11.0,0.344288,100.0
24.0,10.0,0.351913,100.0
24.0,10.0,0.34252,100.0
24.0,9.0,0.333841,100.0
24.0,10.0,0.201859,100.0
24.0,9.0,0.341059,100.0
29.0,10.0,0.402178,100.0
29.0,10.0,0.428046,100.0
29.0,10.0,0.406958,100.0
29.0,11.0,0.409203,100.0
29.0,11.0,0.404703,100.0
29.0,10.0,0.396332,100.0
29.0,11.0,0.407224,100.0
29.0,10.0,0.407656,100.0
29.0,10.0,0.271269,100.0
29.0,11.0,0.399872,100.0
34.0,10.0,0.496688,100.0
34.0,11.0,0.50082,100.0
34.0,11.0,0.444485,100.0
34.0,10.0,0.480745,100.0
34.0,9.0,0.414558,100.0
34.0,11.0,0.498228,100.0
34.0,11.0,0.469355,100.0
34.0,11.0,0.490249,100.0
34.0,12.0,0.524641,100.0
34.0,11.0,0.502331,100.0
41.0,11.0,0.596403,100.0
41.0,10.0,0.574327,100.0
41.0,10.0,0.597723,100.0
41.0,10.0,0.575677,100.0
41.0,9.0,0.550907,100.0
41.0,11.0,0.59372,100.0
41.0,11.0,0.562438,100.0
41.0,12.0,0.618431,100.0
41.0,11.0,0.444271,100.0
41.0,9.0,0.550636,100.0
49.0,11.0,0.544092,100.0
49.0,11.0,0.73396,100.0
49.0,11.0,0.712732,100.0
49.0,12.0,0.75486,100.0
49.0,12.0,0.730398,100.0
49.0,10.0,0.723514,100.0
49.0,11.0,0.769086,100.0
49.0,10.0,0.767698,100.0
49.0,11.0,0.71951,100.0
49.0,11.0,0.752366,100.0
58.0,11.0,0.88823,100.0
58.0,11.0,0.906181,100.0
58.0,11.0,0.858645,100.0
58.0,11.0,0.862597,100.0
58.0,12.0,0.857952,100.0
58.0,10.0,0.798163,100.0
58.0,10.0,0.852302,100.0
58.0,11.0,0.846517,100.0
58.0,11.0,0.863577,100.0
58.0,12.0,0.86681,100.0
68.0,11.0,1.008667,100.0
68.0,11.0,1.028466,100.0
68.0,11.0,0.984549,100.0
68.0,12.0,0.964695,100.0
68.0,11.0,0.922932,100.0
68.0,9.0,0.81058,100.0
68.0,10.0,0.884049,100.0
68.0,11.0,1.031819,100.0
68.0,11.0,1.013606,100.0
68.0,9.0,1.01061,100.0
81.0,10.0,1.179176,100.0
81.0,11.0,1.193417,100.0
81.0,11.0,1.048465,100.0
81.0,10.0,1.171704,100.0
81.0,11.0,1.215652,100.0
81.0,11.0,1.195312,100.0
81.0,11.0,1.206657,100.0
81.0,11.0,1.240943,100.0
81.0,11.0,1.190125,100.0
81.0,11.0,0.917963,100.0
96.0,11.0,1.485443,100.0
96.0,10.0,1.312995,100.0
96.0,13.0,1.489486,100.0
96.0,11.0,1.410048,100.0
96.0,12.0,1.387955,100.0
96.0,10.0,1.396037,100.0
96.0,11.0,1.3938,100.0
96.0,13.0,1.513024,100.0
96.0,11.0,1.43178,100.0
96.0,10.0,1.507959,100.0
114.0,11.0,1.685138,100.0
114.0,11.0,1.728394,100.0
114.0,12.0,1.38374,100.0
114.0,11.0,1.759415,100.0
114.0,13.0,1.709678,100.0
114.0,11.0,1.757499,100.0
114.0,11.0,1.654769,100.0
114.0,11.0,1.754949,100.0
114.0,12.0,1.589084,100.0
114.0,10.0,1.643392,100.0
135.0,11.0,2.048766,100.0
135.0,10.0,1.974186,100.0
135.0,12.0,2.08466,100.0
135.0,11.0,2.033386,100.0
135.0,10.0,1.943955,100.0
135.0,11.0,2.053723,100.0
135.0,10.0,2.003112,100.0
135.0,11.0,1.600146,100.0
135.0,11.0,2.00176,100.0
135.0,11.0,2.038905,100.0
160.0,10.0,2.215193,100.0
160.0,11.0,2.451189,100.0
160.0,11.0,2.447416,100.0
160.0,11.0,2.215562,100.0
160.0,12.0,2.407384,100.0
160.0,11.0,2.370216,100.0
160.0,10.0,2.319529,100.0
160.0,12.0,2.517322,100.0
160.0,11.0,2.490835,100.0
160.0,10.0,2.394666,100.0
190.0,11.0,2.400516,100.0
190.0,12.0,2.888437,100.0
190.0,12.0,2.904159,100.0
190.0,11.0,2.900223,100.0
190.0,12.0,2.7336,100.0
190.0,12.0,2.829963,100.0
190.0,12.0,3.029218,100.0
190.0,11.0,2.941222,100.0
190.0,12.0,2.657938,100.0
190.0,11.0,2.877552,100.0
225.0,13.0,3.450547,100.0
225.0,11.0,3.342788,100.0
225.0,11.0,3.354046,100.0
225.0,11.0,3.482291,100.0
225.0,11.0,3.392133,100.0
225.0,10.0,3.322294,100.0
225.0,13.0,3.254142,100.0
225.0,10.0,3.402989,100.0
225.0,11.0,3.163219,100.0
225.0,12.0,3.506198,100.0
266.0,11.0,4.096816,100.0
266.0,11.0,3.389313,100.0
266.0,12.0,3.841608,100.0
266.0,11.0,4.01674,100.0
266.0,12.0,4.071067,100.0
266.0,13.0,3.978945,100.0
266.0,12.0,4.186872,100.0
266.0,11.0,4.054947,100.0
266.0,11.0,3.868861,100.0
266.0,12.0,4.152199,100.0
315.0,11.0,4.731385,100.0
315.0,13.0,3.41046,100.0
315.0,11.0,4.687904,100.0
315.0,12.0,4.991213,100.0
315.0,14.0,5.145518,100.0
315.0,12.0,4.932773,100.0
315.0,13.0,5.098737,100.0
315.0,12.0,5.101983,100.0
315.0,11.0,4.814391,100.0
315.0,11.0,4.702659,100.0
374.0,12.0,5.739469,100.0
374.0,10.0,5.577907,100.0
374.0,14.0,5.982596,100.0
374.0,12.0,5.828498,100.0
374.0,11.0,5.633494,100.0
374.0,12.0,5.975606,100.0
374.0,11.0,5.172598,100.0
374.0,12.0,5.513637,100.0
374.0,13.0,5.660362,100.0
374.0,12.0,5.744063,100.0
443.0,13.0,7.113635,100.0
443.0,12.0,6.725234,100.0
443.0,11.0,5.977625,100.0
443.0,13.0,6.623946,100.0
443.0,12.0,6.570143,100.0
443.0,13.0,7.225333,100.0
443.0,12.0,6.651069,100.0
443.0,11.0,6.779559,100.0
443.0,11.0,5.271658,100.0
443.0,10.0,6.580116,100.0
524.0,12.0,8.331086,100.0
524.0,12.0,8.212168,100.0
524.0,11.0,8.081033,100.0
524.0,11.0,7.61149,100.0
524.0,12.0,7.963719,100.0
524.0,12.0,8.114102,100.0
524.0,10.0,7.787129,100.0
524.0,12.0,7.604773,100.0
524.0,11.0,6.87692,100.0
524.0,11.0,7.929579,100.0
621.0,11.0,9.461104,100.0
621.0,12.0,9.763772,100.0
621.0,13.0,10.062001,100.0
621.0,12.0,8.053679,100.0
621.0,12.0,9.700705,100.0
621.0,12.0,9.727868,100.0
621.0,11.0,8.94797,100.0
621.0,11.0,8.959235,100.0
621.0,12.0,8.874573,100.0
621.0,12.0,9.339829,100.0
736.0,12.0,11.246297,100.0
736.0,13.0,11.780472,100.0
736.0,14.0,12.557396,100.0
736.0,10.0,10.90675,100.0
736.0,12.0,11.580024,100.0
736.0,11.0,11.325599,100.0
736.0,11.0,11.170093,100.0
736.0,12.0,11.715855,100.0
736.0,11.0,11.182993,100.0
736.0,13.0,11.734085,100.0
871.0,11.0,13.117536,100.0
871.0,12.0,13.500116,100.0
871.0,11.0,13.199542,100.0
871.0,11.0,12.288029,100.0
871.0,13.0,13.583441,100.0
871.0,11.0,13.020257,100.0
871.0,12.0,13.408317,100.0
871.0,13.0,13.243502,100.0
871.0,11.0,12.830928,100.0
871.0,12.0,11.463622,100.0
1032.0,13.0,15.294363,100.0
1032.0,12.0,14.551323,100.0
1032.0,11.0,15.605555,100.0
1032.0,11.0,15.509395,100.0
1032.0,12.0,16.412821,100.0
1032.0,12.0,16.023544,100.0
1032.0,11.0,14.653409,100.0
1032.0,13.0,15.867492,100.0
1032.0,11.0,16.055193,100.0
1032.0,14.0,16.180838,100.0
1223.0,13.0,19.805488,100.0
1223.0,12.0,18.93932,100.0
1223.0,12.0,18.66852,100.0
1223.0,13.0,18.632505,100.0
1223.0,11.0,18.036292,100.0
1223.0,12.0,18.975981,100.0
1223.0,12.0,18.832625,100.0
1223.0,12.0,17.440317,100.0
1223.0,12.0,17.139869,100.0
1223.0,11.0,18.963096,100.0
1448.0,12.0,21.271027,100.0
1448.0,12.0,21.994705,100.0
1448.0,11.0,20.575475,100.0
1448.0,11.0,22.569252,100.0
