Iterations,Markets visited,runtimes,population_size
17.0,13.0,0.135031,50.0
17.0,14.0,0.166391,50.0
17.0,13.0,0.134702,50.0
21.0,14.0,0.156347,50.0
21.0,14.0,0.168142,50.0
21.0,15.0,0.166625,50.0
21.0,14.0,0.1641,50.0
21.0,13.0,0.16765,50.0
21.0,14.0,0.180707,50.0
21.0,15.0,0.172162,50.0
21.0,12.0,0.167341,50.0
21.0,14.0,0.165311,50.0
21.0,15.0,0.16749,50.0
24.0,13.0,0.19182,50.0
24.0,14.0,0.196682,50.0
24.0,15.0,0.215853,50.0
24.0,14.0,0.191771,50.0
24.0,14.0,0.160419,50.0
24.0,13.0,0.199153,50.0
24.0,15.0,0.189733,50.0
24.0,14.0,0.189756,50.0
24.0,14.0,0.196111,50.0
24.0,14.0,0.199605,50.0
29.0,16.0,0.242123,50.0
29.0,16.0,0.257208,50.0
29.0,15.0,0.246893,50.0
29.0,14.0,0.24569,50.0
29.0,14.0,0.243544,50.0
29.0,14.0,0.240195,50.0
29.0,14.0,0.235152,50.0
29.0,15.0,0.241102,50.0
29.0,15.0,0.20982,50.0
29.0,13.0,0.257893,50.0
34.0,15.0,0.27646,50.0
34.0,13.0,0.246929,50.0
34.0,16.0,0.279811,50.0
34.0,14.0,0.268831,50.0
34.0,16.0,0.290271,50.0
34.0,15.0,0.286344,50.0
34.0,14.0,0.285383,50.0
34.0,14.0,0.276868,50.0
34.0,14.0,0.270304,50.0
34.0,15.0,0.203946,50.0
41.0,13.0,0.2785,50.0
41.0,15.0,0.347626,50.0
41.0,15.0,0.328036,50.0
41.0,14.0,0.345121,50.0
41.0,15.0,0.344708,50.0
41.0,16.0,0.338011,50.0
41.0,16.0,0.203181,50.0
41.0,14.0,0.325556,50.0
41.0,14.0,0.330639,50.0
41.0,15.0,0.341761,50.0
49.0,16.0,0.409645,50.0
49.0,17.0,0.427063,50.0
49.0,15.0,0.416326,50.0
49.0,12.0,0.387992,50.0
49.0,15.0,0.412227,50.0
49.0,13.0,0.407097,50.0
49.0,13.0,0.399964,50.0
49.0,14.0,0.391898,50.0
49.0,14.0,0.417305,50.0
49.0,13.0,0.39335,50.0
58.0,15.0,0.488562,50.0
58.0,15.0,0.31113,50.0
58.0,16.0,0.469288,50.0
58.0,17.0,0.498356,50.0
58.0,14.0,0.486136,50.0
58.0,16.0,0.510646,50.0
58.0,13.0,0.468098,50.0
58.0,13.0,0.488311,50.0
58.0,13.0,0.475699,50.0
58.0,16.0,0.522081,50.0
68.0,16.0,0.593582,50.0
68.0,17.0,0.609363,50.0
68.0,15.0,0.596372,50.0
68.0,17.0,0.598283,50.0
68.0,15.0,0.580579,50.0
68.0,14.0,0.577312,50.0
68.0,14.0,0.518146,50.0
68.0,15.0,0.377471,50.0
68.0,14.0,0.542113,50.0
68.0,17.0,0.4543,50.0
81.0,15.0,0.699483,50.0
81.0,15.0,0.695275,50.0
81.0,18.0,0.737255,50.0
81.0,14.0,0.682486,50.0
81.0,16.0,0.694058,50.0
81.0,17.0,0.697094,50.0
81.0,15.0,0.691018,50.0
81.0,14.0,0.491456,50.0
81.0,17.0,0.689472,50.0
81.0,15.0,0.685812,50.0
96.0,16.0,0.830639,50.0
96.0,16.0,0.834522,50.0
96.0,15.0,0.809891,50.0
96.0,14.0,0.716924,50.0
96.0,16.0,0.886622,50.0
96.0,17.0,0.886473,50.0
96.0,13.0,0.80237,50.0
96.0,15.0,0.785561,50.0
96.0,16.0,0.822281,50.0
96.0,16.0,0.885108,50.0
114.0,16.0,0.988915,50.0
114.0,18.0,0.789578,50.0
114.0,14.0,0.975337,50.0
114.0,14.0,0.965738,50.0
114.0,18.0,1.054355,50.0
114.0,15.0,0.943303,50.0
114.0,16.0,0.98642,50.0
114.0,18.0,1.064273,50.0
114.0,16.0,1.027164,50.0
114.0,17.0,0.908962,50.0
135.0,19.0,1.231536,50.0
135.0,17.0,1.00079,50.0
135.0,16.0,1.208188,50.0
135.0,16.0,1.1579,50.0
135.0,17.0,1.208402,50.0
135.0,13.0,1.041563,50.0
135.0,16.0,1.167301,50.0
135.0,17.0,1.093589,50.0
135.0,16.0,1.174159,50.0
135.0,15.0,1.139321,50.0
160.0,15.0,1.277277,50.0
160.0,14.0,1.369757,50.0
160.0,18.0,1.362071,50.0
160.0,16.0,1.443929,50.0
160.0,17.0,1.45533,50.0
160.0,16.0,1.401352,50.0
160.0,15.0,1.392928,50.0
160.0,15.0,1.390417,50.0
160.0,15.0,1.386101,50.0
160.0,17.0,1.434341,50.0
190.0,16.0,1.712202,50.0
190.0,16.0,1.65392,50.0
190.0,16.0,1.689754,50.0
190.0,17.0,1.620984,50.0
190.0,16.0,1.487045,50.0
190.0,17.0,1.659998,50.0
190.0,18.0,1.409511,50.0
190.0,16.0,1.660864,50.0
190.0,15.0,1.628777,50.0
190.0,15.0,1.412071,50.0
225.0,16.0,1.990116,50.0
225.0,14.0,1.395789,50.0
225.0,15.0,2.014697,50.0
225.0,15.0,1.964499,50.0
225.0,15.0,1.957236,50.0
225.0,17.0,1.973049,50.0
225.0,16.0,1.996505,50.0
225.0,16.0,1.981458,50.0
225.0,18.0,2.059481,50.0
225.0,16.0,1.9722,50.0
266.0,16.0,2.344057,50.0
266.0,16.0,2.393359,50.0
266.0,16.0,1.969525,50.0
266.0,17.0,2.313295,50.0
266.0,16.0,2.123672,50.0
266.0,17.0,2.397085,50.0
266.0,15.0,2.332554,50.0
266.0,17.0,2.450761,50.0
266.0,16.0,2.402187,50.0
266.0,16.0,2.266773,50.0
315.0,16.0,2.821024,50.0
315.0,15.0,2.756764,50.0
315.0,20.0,2.983088,50.0
315.0,16.0,2.826085,50.0
315.0,17.0,2.82202,50.0
315.0,16.0,2.795644,50.0
315.0,17.0,2.795307,50.0
315.0,15.0,2.538531,50.0
315.0,15.0,2.484234,50.0
315.0,16.0,2.426172,50.0
374.0,17.0,3.357878,50.0
374.0,16.0,3.308055,50.0
374.0,17.0,3.437514,50.0
374.0,18.0,3.442853,50.0
374.0,15.0,3.059821,50.0
374.0,17.0,3.421335,50.0
374.0,16.0,3.261529,50.0
374.0,18.0,3.362311,50.0
374.0,17.0,3.401819,50.0
374.0,15.0,2.890115,50.0
443.0,16.0,3.897012,50.0
443.0,17.0,3.305789,50.0
443.0,17.0,3.998668,50.0
443.0,16.0,3.714981,50.0
443.0,16.0,3.937119,50.0
443.0,16.0,3.877987,50.0
443.0,15.0,3.847376,50.0
443.0,14.0,3.771576,50.0
443.0,18.0,4.078975,50.0
443.0,15.0,3.907082,50.0
524.0,18.0,4.889363,50.0
524.0,16.0,4.520727,50.0
524.0,17.0,4.798932,50.0
524.0,16.0,4.651468,50.0
524.0,18.0,4.767364,50.0
524.0,16.0,4.587167,50.0
524.0,17.0,4.850185,50.0
524.0,17.0,4.553194,50.0
524.0,14.0,4.156538,50.0
524.0,17.0,3.772826,50.0
621.0,17.0,5.583345,50.0
621.0,15.0,5.388751,50.0
621.0,17.0,5.440682,50.0
621.0,16.0,4.640174,50.0
621.0,15.0,5.137833,50.0
621.0,17.0,5.537595,50.0
621.0,16.0,5.592447,50.0
621.0,16.0,5.4362,50.0
621.0,18.0,5.509361,50.0
621.0,17.0,5.597432,50.0
736.0,16.0,6.412375,50.0
736.0,17.0,6.34042,50.0
736.0,17.0,6.246749,50.0
736.0,14.0,6.264758,50.0
736.0,15.0,6.362061,50.0
736.0,19.0,6.881212,50.0
736.0,16.0,6.480259,50.0
736.0,17.0,6.585701,50.0
736.0,18.0,5.9578,50.0
736.0,17.0,6.762969,50.0
871.0,17.0,7.766888,50.0
871.0,16.0,7.873569,50.0
871.0,17.0,7.360187,50.0
871.0,17.0,7.956241,50.0
871.0,18.0,7.832401,50.0
871.0,19.0,8.230349,50.0
871.0,17.0,7.055915,50.0
871.0,18.0,7.782103,50.0
871.0,16.0,7.747684,50.0
871.0,17.0,7.638563,50.0
1032.0,19.0,7.820406,50.0
1032.0,16.0,8.893462,50.0
1032.0,18.0,9.720369,50.0
1032.0,17.0,9.430375,50.0
1032.0,16.0,9.391927,50.0
1032.0,16.0,8.878057,50.0
1032.0,16.0,9.004228,50.0
1032.0,16.0,9.232571,50.0
1032.0,16.0,9.041684,50.0
1032.0,16.0,8.853431,50.0
1223.0,16.0,10.971721,50.0
1223.0,16.0,10.995534,50.0
1223.0,16.0,9.563592,50.0
1223.0,17.0,11.245803,50.0
1223.0,16.0,10.958823,50.0
1223.0,17.0,11.020883,50.0
1223.0,17.0,11.284261,50.0
1223.0,17.0,10.932085,50.0
1223.0,17.0,10.689424,50.0
1223.0,17.0,11.03904,50.0
1448.0,16.0,12.57368,50.0
1448.0,17.0,12.997227,50.0
1448.0,17.0,13.181158,50.0
1448.0,18.0,12.325989,50.0
1448.0,17.0,12.80242,50.0
1448.0,16.0,11.61039,50.0
1448.0,19.0,13.780531,50.0
1448.0,18.0,12.772593,50.0
1448.0,19.0,13.931407,50.0
1448.0,17.0,11.947469,50.0
1715.0,19.0,16.00175,50.0
1715.0,19.0,16.347199,50.0
1715.0,19.0,16.533251,50.0
1715.0,19.0,16.055885,50.0
1715.0,19.0,16.383607,50.0
1715.0,18.0,15.796864,50.0
1715.0,19.0,16.381087,50.0
1715.0,18.0,15.814846,50.0
1715.0,18.0,15.013997,50.0
1715.0,18.0,15.464615,50.0
2032.0,18.0,16.545765,50.0
2032.0,18.0,17.886759,50.0
2032.0,17.0,18.696204,50.0
2032.0,18.0,18.257287,50.0
2032.0,18.0,18.965202,50.0
2032.0,17.0,18.798307,50.0
2032.0,17.0,18.373141,50.0
2032.0,17.0,17.666771,50.0
2032.0,17.0,17.899394,50.0
2032.0,16.0,18.329286,50.0
2407.0,17.0,21.910364,50.0
2407.0,17.0,21.761232,50.0
2407.0,17.0,20.708925,50.0
2407.0,17.0,22.259877,50.0
2407.0,16.0,21.161956,50.0
2407.0,17.0,21.769844,50.0
2407.0,17.0,22.6335,50.0
2407.0,16.0,21.016165,50.0
2407.0,16.0,20.306344,50.0
2407.0,16.0,21.726415,50.0
2851.0,17.0,25.827599,50.0
2851.0,17.0,25.729372,50.0
2851.0,17.0,26.477335,50.0
2851.0,17.0,25.611987,50.0
2851.0,17.0,25.393648,50.0
2851.0,17.0,26.482417,50.0
2851.0,17.0,26.165309,50.0
2851.0,17.0,26.054503,50.0
2851.0,17.0,26.363308,50.0
2851.0,17.0,26.281821,50.0
3377.0,19.0,28.385188,50.0
3377.0,19.0,29.552769,50.0
3377.0,19.0,31.214437,50.0
3377.0,19.0,31.248812,50.0
3377.0,19.0,30.046103,50.0
3377.0,17.0,30.045294,50.0
3377.0,17.0,31.384737,50.0
3377.0,17.0,30.822344,50.0
3377.0,17.0,29.212729,50.0
3377.0,17.0,30.589092,50.0
4000.0,17.0,35.630671,50.0
4000.0,17.0,35.87423,50.0
4000.0,17.0,36.150638,50.0
4000.0,17.0,35.684895,50.0
4000.0,17.0,35.009072,50.0
4000.0,17.0,36.809091,50.0
4000.0,17.0,35.351288,50.0
4000.0,17.0,34.507612,50.0
4000.0,17.0,36.839486,50.0
4000.0,17.0,37.027983,50.0
1.0,11.0,0.012243,100.0
1.0,10.0,0.014401,100.0
1.0,10.0,0.012442,100.0
1.0,11.0,0.015687,100.0
1.0,11.0,0.013925,100.0
1.0,11.0,0.014746,100.0
1.0,10.0,0.014109,100.0
1.0,12.0,0.014339,100.0
1.0,11.0,0.013989,100.0
1.0,11.0,0.013665,100.0
2.0,11.0,0.0245,100.0
2.0,11.0,0.030637,100.0
2.0,11.0,0.029588,100.0
2.0,11.0,0.023316,100.0
2.0,12.0,0.028844,100.0
2.0,12.0,0.028188,100.0
2.0,11.0,0.025133,100.0
2.0,12.0,0.027483,100.0
2.0,11.0,0.030561,100.0
2.0,12.0,0.027908,100.0
3.0,12.0,0.047281,100.0
3.0,11.0,0.045196,100.0
3.0,11.0,0.044158,100.0
3.0,12.0,0.035094,100.0
3.0,13.0,0.0447,100.0
3.0,11.0,0.041282,100.0
3.0,11.0,0.041745,100.0
3.0,11.0,0.0423,100.0
3.0,12.0,0.059147,100.0
3.0,10.0,0.041784,100.0
4.0,12.0,0.050209,100.0
4.0,12.0,0.056933,100.0
4.0,11.0,0.063283,100.0
4.0,12.0,0.063043,100.0
4.0,11.0,0.057425,100.0
4.0,11.0,0.064505,100.0
4.0,12.0,0.064071,100.0
4.0,12.0,0.060055,100.0
4.0,11.0,0.058316,100.0
4.0,12.0,0.055397,100.0
5.0,13.0,0.070439,100.0
5.0,12.0,0.05728,100.0
5.0,12.0,0.070381,100.0
5.0,13.0,0.070526,100.0
5.0,12.0,0.120237,100.0
5.0,12.0,0.079525,100.0
5.0,12.0,0.085853,100.0
5.0,11.0,0.068159,100.0
5.0,11.0,0.07565,100.0
5.0,13.0,0.071842,100.0
6.0,12.0,0.092286,100.0
6.0,13.0,0.086559,100.0
6.0,12.0,0.087157,100.0
6.0,12.0,0.084545,100.0
6.0,12.0,0.095322,100.0
6.0,12.0,0.092022,100.0
6.0,12.0,0.09578,100.0
6.0,13.0,0.086749,100.0
6.0,13.0,0.073437,100.0
6.0,12.0,0.102464,100.0
7.0,12.0,0.103334,100.0
7.0,13.0,0.079738,100.0
7.0,14.0,0.11266,100.0
7.0,13.0,0.113541,100.0
7.0,12.0,0.1035,100.0
7.0,12.0,0.106223,100.0
7.0,13.0,0.106705,100.0
7.0,12.0,0.094551,100.0
7.0,12.0,0.106411,100.0
7.0,14.0,0.105604,100.0
9.0,13.0,0.137623,100.0
9.0,12.0,0.129384,100.0
9.0,12.0,0.136626,100.0
9.0,13.0,0.132633,100.0
9.0,13.0,0.131248,100.0
9.0,13.0,0.089729,100.0
9.0,13.0,0.139253,100.0
9.0,13.0,0.129637,100.0
9.0,12.0,0.127328,100.0
9.0,14.0,0.132606,100.0
10.0,14.0,0.151718,100.0
10.0,13.0,0.145316,100.0
10.0,14.0,0.148359,100.0
10.0,14.0,0.155895,100.0
10.0,14.0,0.155566,100.0
10.0,14.0,0.145877,100.0
10.0,13.0,0.143151,100.0
10.0,13.0,0.145694,100.0
10.0,13.0,0.14088,100.0
10.0,13.0,0.154401,100.0
12.0,15.0,0.114484,100.0
12.0,12.0,0.192905,100.0
12.0,13.0,0.11154,100.0
12.0,13.0,0.179216,100.0
12.0,12.0,0.183723,100.0
12.0,13.0,0.17814,100.0
12.0,13.0,0.181797,100.0
12.0,14.0,0.172607,100.0
12.0,14.0,0.194389,100.0
12.0,13.0,0.172822,100.0
15.0,12.0,0.229174,100.0
15.0,14.0,0.222943,100.0
15.0,13.0,0.221882,100.0
15.0,13.0,0.240957,100.0
15.0,14.0,0.219608,100.0
15.0,14.0,0.218815,100.0
15.0,13.0,0.136798,100.0
15.0,14.0,0.231904,100.0
15.0,13.0,0.231719,100.0
15.0,13.0,0.24306,100.0
17.0,14.0,0.27551,100.0
17.0,14.0,0.266065,100.0
17.0,13.0,0.251048,100.0
17.0,14.0,0.171058,100.0
17.0,14.0,0.275105,100.0
17.0,13.0,0.272295,100.0
17.0,15.0,0.253189,100.0
17.0,14.0,0.2522,100.0
17.0,14.0,0.251205,100.0
17.0,14.0,0.266016,100.0
21.0,15.0,0.328103,100.0
21.0,15.0,0.346314,100.0
21.0,15.0,0.227317,100.0
21.0,14.0,0.329556,100.0
21.0,14.0,0.336422,100.0
21.0,13.0,0.321255,100.0
21.0,15.0,0.322108,100.0
21.0,14.0,0.318697,100.0
21.0,14.0,0.224843,100.0
21.0,14.0,0.329885,100.0
24.0,15.0,0.376027,100.0
24.0,14.0,0.396169,100.0
24.0,15.0,0.390167,100.0
24.0,15.0,0.350451,100.0
24.0,15.0,0.384981,100.0
24.0,15.0,0.400712,100.0
24.0,13.0,0.389314,100.0
24.0,15.0,0.389399,100.0
24.0,15.0,0.301384,100.0
24.0,15.0,0.425743,100.0
29.0,14.0,0.442078,100.0
29.0,15.0,0.476946,100.0
29.0,16.0,0.458094,100.0
29.0,16.0,0.490877,100.0
29.0,15.0,0.496189,100.0
29.0,17.0,0.443642,100.0
29.0,15.0,0.455959,100.0
29.0,16.0,0.494119,100.0
29.0,16.0,0.482167,100.0
29.0,15.0,0.518467,100.0
34.0,16.0,0.553398,100.0
34.0,15.0,0.55098,100.0
34.0,15.0,0.573275,100.0
34.0,14.0,0.462467,100.0
34.0,16.0,0.555707,100.0
34.0,16.0,0.576167,100.0
34.0,15.0,0.567979,100.0
34.0,16.0,0.568407,100.0
34.0,15.0,0.548098,100.0
34.0,14.0,0.55233,100.0
41.0,15.0,0.639979,100.0
41.0,16.0,0.700703,100.0
41.0,15.0,0.65236,100.0
41.0,16.0,0.655808,100.0
41.0,17.0,0.695992,100.0
41.0,15.0,0.698833,100.0
41.0,16.0,0.65743,100.0
41.0,15.0,0.55354,100.0
41.0,14.0,0.669862,100.0
41.0,16.0,0.622451,100.0
49.0,16.0,0.814571,100.0
49.0,15.0,0.867594,100.0
49.0,16.0,0.815565,100.0
49.0,16.0,0.799736,100.0
49.0,14.0,0.567636,100.0
49.0,16.0,0.824648,100.0
49.0,18.0,0.850354,100.0
49.0,17.0,0.833579,100.0
49.0,16.0,0.695801,100.0
49.0,16.0,0.817729,100.0
58.0,16.0,0.955963,100.0
58.0,16.0,0.946338,100.0
58.0,16.0,0.945629,100.0
58.0,18.0,1.010884,100.0
58.0,17.0,0.662953,100.0
58.0,16.0,0.983627,100.0
58.0,15.0,1.00656,100.0
58.0,15.0,0.95441,100.0
58.0,14.0,0.946043,100.0
58.0,15.0,1.024991,100.0
68.0,15.0,1.176334,100.0
68.0,17.0,1.234131,100.0
68.0,17.0,1.183173,100.0
68.0,15.0,1.086981,100.0
68.0,16.0,1.187925,100.0
68.0,16.0,1.11554,100.0
68.0,17.0,1.129701,100.0
68.0,16.0,1.195975,100.0
68.0,17.0,1.146647,100.0
68.0,16.0,0.95943,100.0
81.0,16.0,0.877419,100.0
81.0,16.0,1.422624,100.0
81.0,16.0,1.407447,100.0
81.0,17.0,1.402502,100.0
81.0,15.0,1.363256,100.0
81.0,17.0,1.425025,100.0
81.0,17.0,1.424095,100.0
81.0,16.0,1.363097,100.0
81.0,15.0,1.379378,100.0
81.0,17.0,1.383732,100.0
96.0,17.0,1.637223,100.0
96.0,15.0,1.475712,100.0
96.0,18.0,1.580695,100.0
96.0,16.0,1.652142,100.0
96.0,18.0,1.705617,100.0
96.0,17.0,1.630132,100.0
96.0,14.0,1.641426,100.0
96.0,16.0,1.601406,100.0
96.0,17.0,1.585634,100.0
96.0,16.0,1.67253,100.0
114.0,15.0,1.961931,100.0
114.0,17.0,1.889948,100.0
114.0,18.0,2.037647,100.0
114.0,17.0,1.804013,100.0
114.0,17.0,2.03842,100.0
114.0,16.0,2.012477,100.0
114.0,16.0,1.899924,100.0
114.0,18.0,1.89699,100.0
114.0,16.0,1.995598,100.0
114.0,17.0,1.863525,100.0
135.0,18.0,2.372399,100.0
135.0,20.0,2.658042,100.0
135.0,18.0,2.411234,100.0
135.0,16.0,2.387376,100.0
135.0,15.0,2.278192,100.0
135.0,16.0,2.197682,100.0
135.0,16.0,2.324481,100.0
135.0,16.0,1.918455,100.0
135.0,16.0,2.305907,100.0
135.0,16.0,2.311463,100.0
160.0,18.0,2.924607,100.0
160.0,16.0,2.769092,100.0
160.0,17.0,2.562319,100.0
160.0,18.0,2.653936,100.0
160.0,18.0,2.95143,100.0
160.0,16.0,2.440071,100.0
160.0,16.0,2.694887,100.0
160.0,18.0,2.798696,100.0
160.0,15.0,2.723564,100.0
160.0,16.0,2.710451,100.0
190.0,17.0,3.394123,100.0
190.0,16.0,3.39549,100.0
190.0,18.0,2.973428,100.0
190.0,19.0,3.403463,100.0
190.0,17.0,3.465155,100.0
190.0,15.0,3.329943,100.0
190.0,18.0,3.479084,100.0
190.0,18.0,3.505993,100.0
190.0,17.0,3.502471,100.0
190.0,16.0,2.989586,100.0
225.0,18.0,3.90119,100.0
225.0,16.0,3.800524,100.0
225.0,17.0,4.060293,100.0
225.0,16.0,4.117432,100.0
225.0,18.0,4.168057,100.0
225.0,18.0,3.491248,100.0
225.0,17.0,3.958961,100.0
225.0,18.0,4.045476,100.0
225.0,18.0,4.062578,100.0
225.0,16.0,3.935443,100.0
266.0,15.0,4.586843,100.0
266.0,17.0,4.67088,100.0
266.0,18.0,4.893095,100.0
266.0,18.0,4.140577,100.0
266.0,17.0,4.183674,100.0
266.0,18.0,4.596087,100.0
266.0,17.0,4.643349,100.0
266.0,16.0,4.609235,100.0
266.0,16.0,4.265057,100.0
266.0,16.0,4.49668,100.0
315.0,18.0,6.152885,100.0
315.0,18.0,5.668494,100.0
315.0,18.0,5.669683,100.0
315.0,19.0,5.577149,100.0
315.0,18.0,5.940917,100.0
315.0,17.0,5.663311,100.0
315.0,19.0,5.759611,100.0
315.0,16.0,4.930342,100.0
315.0,19.0,5.882064,100.0
315.0,17.0,5.15864,100.0
374.0,19.0,7.018536,100.0
374.0,17.0,6.650845,100.0
374.0,16.0,6.29967,100.0
374.0,17.0,6.593813,100.0
374.0,17.0,6.392053,100.0
374.0,17.0,6.426231,100.0
374.0,17.0,6.193346,100.0
374.0,16.0,6.689864,100.0
374.0,17.0,6.715606,100.0
374.0,17.0,6.577346,100.0
443.0,19.0,8.104085,100.0
443.0,17.0,7.624712,100.0
443.0,16.0,7.291698,100.0
443.0,18.0,6.6322,100.0
443.0,18.0,8.063106,100.0
443.0,17.0,7.530935,100.0
443.0,17.0,7.998533,100.0
443.0,17.0,7.444856,100.0
443.0,17.0,7.715586,100.0
443.0,17.0,7.059209,100.0
524.0,17.0,9.104153,100.0
524.0,18.0,9.090819,100.0
524.0,18.0,9.768299,100.0
524.0,16.0,8.793397,100.0
524.0,18.0,9.928324,100.0
524.0,20.0,9.874233,100.0
524.0,17.0,9.518201,100.0
524.0,17.0,9.411047,100.0
524.0,18.0,9.491484,100.0
524.0,20.0,9.697501,100.0
621.0,17.0,11.312675,100.0
621.0,17.0,11.365916,100.0
621.0,19.0,11.954178,100.0
621.0,17.0,10.288968,100.0
621.0,18.0,11.292982,100.0
621.0,17.0,11.37784,100.0
621.0,17.0,11.288225,100.0
621.0,19.0,12.259482,100.0
621.0,18.0,11.448607,100.0
621.0,18.0,11.705097,100.0
736.0,20.0,12.794016,100.0
736.0,19.0,13.386015,100.0
736.0,19.0,14.044227,100.0
736.0,18.0,13.085363,100.0
736.0,18.0,13.21462,100.0
736.0,16.0,13.486852,100.0
736.0,18.0,14.017958,100.0
736.0,17.0,13.531259,100.0
736.0,18.0,14.138485,100.0
736.0,19.0,13.715349,100.0
871.0,21.0,17.65333,100.0
871.0,21.0,17.695873,100.0
871.0,18.0,16.617161,100.0
871.0,18.0,16.677695,100.0
871.0,18.0,16.307227,100.0
871.0,18.0,16.398752,100.0
871.0,18.0,16.871511,100.0
871.0,18.0,16.927142,100.0
871.0,17.0,16.10152,100.0
871.0,17.0,16.0777,100.0
1032.0,18.0,18.402719,100.0
1032.0,19.0,19.042413,100.0
1032.0,19.0,17.939091,100.0
1032.0,19.0,18.574329,100.0
1032.0,18.0,19.04731,100.0
1032.0,18.0,18.988299,100.0
1032.0,18.0,18.987478,100.0
1032.0,20.0,18.902215,100.0
1032.0,19.0,18.456144,100.0
1032.0,19.0,18.125635,100.0
1223.0,18.0,22.839631,100.0
1223.0,17.0,21.615797,100.0
1223.0,20.0,22.737522,100.0
1223.0,20.0,23.064186,100.0
1223.0,17.0,22.461145,100.0
1223.0,18.0,20.113721,100.0
1223.0,18.0,22.13839,100.0
1223.0,18.0,22.095759,100.0
1223.0,18.0,22.183594,100.0
1223.0,18.0,21.674043,100.0
1448.0,18.0,26.686307,100.0
1448.0,19.0,27.00912,100.0
1448.0,18.0,25.980753,100.0
1448.0,20.0,27.917649,100.0
